date	phos_tot	phos_storm	solids_tot	solids_storm
2/25/1985	29	16	2	0.82
2/26/1985	16	16	0.88	0.82
2/27/1985	26	16	0.82	0.82
2/28/1985	7.7	4.6	0.69	0.59
3/1/1985	7.9	4.6	0.79	0.59
3/2/1985	4.6	4.6	0.59	0.59
3/3/1985	2.8	2.8	0.46	0.46
3/4/1985	4.4	2.8	0.93	0.46
3/5/1985	2.8	2.8	0.8	0.46
3/6/1985	1.9	1.5	0.7	0.69
3/7/1985	1.5	1.5	0.69	0.69
3/8/1985	17	1.5	1.8	0.69
3/9/1985	85	11	18	1.5
3/10/1985	27	11	3	1.5
3/11/1985	11	11	1.5	1.5
3/12/1985	6.3	3.58	1.1	0.8
3/13/1985	4.85	3.58	0.97	0.8
3/14/1985	3.58	3.58	0.8	0.8
3/15/1985	2.84	1.91	0.7	0.56
3/16/1985	2.37	1.91	0.64	0.56
3/17/1985	1.91	1.91	0.56	0.56
3/18/1985	1.54	1.28	0.48	0.45
3/19/1985	1.32	1.28	0.45	0.45
3/20/1985	1.28	1.28	0.45	0.45
3/21/1985	1.21	1.18	0.45	0.45
3/22/1985	1.18	1.18	0.45	0.45
3/23/1985	1.18	1.18	0.48	0.45
3/24/1985	1.23	1.17	0.53	0.53
3/25/1985	1.22	1.17	0.56	0.53
3/26/1985	1.17	1.17	0.58	0.53
3/27/1985	1.17	1.15	0.62	0.62
3/28/1985	4	1.15	1	0.62
3/29/1985	1.15	1.15	0.64	0.62
3/30/1985	1.08	1.08	0.63	0.63
3/31/1985	3.6	1.08	0.96	0.63
4/1/1985	5	1.08	1.2	0.63
4/2/1985	3.6	1.15	0.96	0.75
4/3/1985	1.15	1.15	0.75	0.75
4/4/1985	14	1.15	2.4	0.75
4/5/1985	9	4	1.8	1
4/6/1985	13	4	2.2	1
4/7/1985	4	4	1	1
4/8/1985	1.08	0.94	0.41	0.25
4/9/1985	0.98	0.94	0.3	0.25
4/10/1985	0.94	0.94	0.25	0.25
4/11/1985	0.9	0.89	0.53	0.52
4/12/1985	0.89	0.89	0.55	0.52
4/13/1985	0.9	0.89	0.52	0.52
4/14/1985	0.93	0.92	0.51	0.45
4/15/1985	0.92	0.92	0.47	0.45
4/16/1985	0.92	0.92	0.45	0.45
4/17/1985	0.94	0.93	0.43	0.39
4/18/1985	0.94	0.93	0.41	0.39
4/19/1985	0.93	0.93	0.39	0.39
4/20/1985	0.95	0.93	0.4	0.38
4/21/1985	0.93	0.93	0.38	0.38
4/22/1985	0.95	0.93	0.39	0.38
4/23/1985	1.06	1.03	0.43	0.37
4/24/1985	1.08	1.03	0.43	0.37
4/25/1985	1.03	1.03	0.37	0.37
4/26/1985	0.99	0.87	0.22	0.22
4/27/1985	0.93	0.87	0.25	0.22
4/28/1985	0.87	0.87	0.35	0.22
4/29/1985	0.84	0.79	0.34	0.24
4/30/1985	0.83	0.79	0.29	0.24
5/1/1985	0.79	0.79	0.24	0.24
5/2/1985	0.75	0.73	0.2	0.18
5/3/1985	0.74	0.73	0.18	0.18
5/4/1985	0.73	0.73	0.18	0.18
5/5/1985	0.72	0.65	0.17	0.16
5/6/1985	0.68	0.65	0.17	0.16
5/7/1985	0.65	0.65	0.16	0.16
5/8/1985	0.63	0.62	0.16	0.06
5/9/1985	0.62	0.62	0.14	0.06
5/10/1985	0.76	0.62	0.06	0.06
5/11/1985	1.12	1.12	0.07	0.07
5/12/1985	1.59	1.12	0.1	0.07
5/13/1985	1.79	1.12	0.12	0.07
5/14/1985	3.07	3.02	0.41	0.27
5/15/1985	4.66	3.02	0.51	0.27
5/16/1985	3.02	3.02	0.27	0.27
5/17/1985	2.22	1.29	0.25	0.23
5/18/1985	1.68	1.29	0.24	0.23
5/19/1985	1.29	1.29	0.23	0.23
