DSET,COOPID,WBNID,CD,ELEM,UN,YEARMO,DAHR, DAY01,F,F,DAHR, DAY02,F,F,DAHR, DAY03,F,F,DAHR, DAY04,F,F,DAHR, DAY05,F,F,DAHR, DAY06,F,F,DAHR, DAY07,F,F,DAHR, DAY08,F,F,DAHR, DAY09,F,F,DAHR, DAY10,F,F,DAHR, DAY11,F,F,DAHR, DAY12,F,F,DAHR, DAY13,F,F,DAHR, DAY14,F,F,DAHR, DAY15,F,F,DAHR, DAY16,F,F,DAHR, DAY17,F,F,DAHR, DAY18,F,F,DAHR, DAY19,F,F,DAHR, DAY20,F,F,DAHR, DAY21,F,F,DAHR, DAY22,F,F,DAHR, DAY23,F,F,DAHR, DAY24,F,F,DAHR, DAY25,F,F,DAHR, DAY26,F,F,DAHR, DAY27,F,F,DAHR, DAY28,F,F,DAHR, DAY29,F,F,DAHR, DAY30,F,F,DAHR, DAY31,F,F
3200,474961,14837,08,WTEQ,HI,199309,0124, 00000, ,0,0224, 00000, ,0,0324, 00000, ,0,0424, 00000, ,0,0524, 00000, ,0,0624, 00000, ,0,0724, 00000, ,0,0824, 00000, ,0,0924, 00000, ,0,1024, 00000, ,0,1124, 00000, ,0,1224, 00000, ,0,1324, 00000, ,0,1424, 00000, ,0,1524, 00000, ,0,1624, 00000, ,0,1724, 00000, ,0,1824, 00000, ,0,1924, 00000, ,0,2024, 00000, ,0,2124, 00000, ,0,2224, 00000, ,0,2324, 00000, ,0,2424, 00000, ,0,2524, 00000, ,0,2624, 00000, ,0,2724, 00000, ,0,2824, 00000, ,0,2924, 00000, ,0,3024, 00000, ,0,3199,-99999,M, 
3200,474961,14837,08,WTEQ,HI,199310,0124, 00000, ,0,0224, 00000, ,0,0324, 00000, ,0,0424, 00000, ,0,0524, 00000, ,0,0624, 00000, ,0,0724, 00000, ,0,0824, 00000, ,0,0924, 00000, ,0,1024, 00000, ,0,1124, 00000, ,0,1224, 00000, ,0,1324, 00000, ,0,1424, 00000, ,0,1524, 00000, ,0,1624, 00000, ,0,1724, 00000, ,0,1824, 00000, ,0,1924, 00000, ,0,2024, 00000, ,0,2124, 00000, ,0,2224, 00000, ,0,2324, 00000, ,0,2424, 00000, ,0,2524, 00000, ,0,2624, 00000, ,0,2724, 00000, ,0,2824, 00000, ,0,2924, 00000, ,0,3024, 00000, ,0,3124, 00000, ,0
3200,474961,14837,08,WTEQ,HI,199311,0124, 00000, ,0,0224, 00000, ,0,0324, 00000, ,0,0424, 00000, ,0,0524, 00000, ,0,0624, 00000, ,0,0724, 00000, ,0,0824, 00000, ,0,0924, 00000, ,0,1024, 00000, ,0,1124, 00000, ,0,1224, 00000, ,0,1324, 00000, ,0,1424, 00000, ,0,1524, 00000, ,0,1624, 00000, ,0,1724, 00000, ,0,1824, 00000, ,0,1924, 00000, ,0,2024, 00000, ,0,2124, 00000, ,0,2224, 00000, ,0,2324, 00000, ,0,2424, 00000, ,0,2524, 00000, ,0,2624, 00000, ,0,2724, 00000, ,0,2824, 00000, ,0,2924, 00000, ,0,3024, 00000, ,0,3199,-99999,M, 
3200,474961,14837,08,WTEQ,HI,199312,0124, 00000, ,0,0224, 00000, ,0,0324, 00000, ,0,0424, 00000, ,0,0524, 00000, ,0,0624, 00000, ,0,0724, 00000, ,0,0824, 00000, ,0,0924, 00000, ,0,1024, 00000, ,0,1124, 00000, ,0,1224, 00000, ,0,1324, 00000, ,0,1424, 00000, ,0,1524, 00000, ,0,1624, 00000, ,0,1724, 00000, ,0,1824, 00000, ,0,1924, 00000, ,0,2024, 00000, ,0,2124, 00000, ,0,2224, 00000, ,0,2324, 00000, ,0,2424, 00000, ,0,2524, 00000, ,0,2624, 00000, ,0,2724, 00000, ,0,2824, 00000, ,0,2924, 00000, ,0,3024, 00000, ,0,3124, 00000, ,0
3210,474961,14837,08,WTEQ,TI,199401,0199,-99999,M, ,0299,-99999,M, ,0324, 00007, ,0,0424, 00005, ,0,0524, 00002, ,0,0624, 00007, ,0,0724, 00009, ,0,0824, 00007, ,0,0924, 00007, ,0,1024, 00006, ,0,1124, 00007, ,0,1224, 00007, ,0,1324, 00008, ,0,1424, 00007, ,0,1524, 00007, ,0,1624, 00013, ,0,1724, 00014, ,0,1824, 00013, ,0,1924, 00016, ,0,2024, 00013, ,0,2124, 00016, ,0,2224, 00014, ,0,2324, 00013, ,0,2424, 00010, ,0,2524, 00009, ,0,2624, 00010, ,0,2724, 00026, ,0,2824, 00027, ,0,2924, 00029, ,0,3024, 00029, ,0,3124, 00029, ,0
3210,474961,14837,08,WTEQ,TI,199402,0124, 00029, ,0,0224, 00027, ,0,0324, 00030, ,0,0424, 00030, ,0,0524, 00029, ,0,0624, 00028, ,0,0724, 00028, ,0,0824, 00031, ,0,0924, 00035, ,0,1024, 00033, ,0,1124, 00032, ,0,1224, 00033, ,0,1324, 00043, ,0,1424, 00042, ,0,1524, 00041, ,0,1624, 00041, ,0,1724, 00040, ,0,1824, 00036, ,0,1924, 00029, ,0,2024, 00011, ,0,2124, 00005, ,0,2299,-99999,M, ,2324, 00010, ,0,2424, 00014, ,0,2524, 00017, ,0,2624, 00022, ,0,2724, 00020, ,0,2824, 00022, ,0,2999,-99999,M, ,3099,-99999,M, ,3199,-99999,M, 
3210,474961,14837,08,WTEQ,TI,199403,0124, 00020, ,0,0224, 00020, ,0,0324, 00016, ,0,0424, 00020, ,0,0524, 00014, ,0,0624, 00006, ,0,0799,-99999,M, ,0899,-99999,M, ,0999,-99999,M, ,1099,-99999,M, ,1199,-99999,M, ,1299,-99999,M, ,1399,-99999,M, ,1499,-99999,M, ,1599,-99999,M, ,1699,-99999,M, ,1799,-99999,M, ,1899,-99999,M, ,1999,-99999,M, ,2099,-99999,M, ,2199,-99999,M, ,2299,-99999,M, ,2399,-99999,M, ,2499,-99999,M, ,2599,-99999,M, ,2699,-99999,M, ,2799,-99999,M, ,2899,-99999,M, ,2999,-99999,M, ,3099,-99999,M, ,3199,-99999,M, 
3200,474961,14837,08,WTEQ,HI,199404,0124, 00000, ,0,0224, 00000, ,0,0324, 00000, ,0,0424, 00000, ,0,0524, 00020,E,C,0624, 00000, ,0,0724, 00000, ,0,0824, 00000, ,0,0924, 00000, ,0,1024, 00000, ,0,1124, 00000, ,0,1224, 00000, ,0,1324, 00000, ,0,1424, 00000, ,0,1524, 00000, ,0,1624, 00000, ,0,1724, 00000, ,0,1824, 00000, ,0,1924, 00000, ,0,2024, 00000, ,0,2124, 00000, ,0,2224, 00000, ,0,2324, 00000, ,0,2424, 00000, ,0,2524, 00000, ,0,2624, 00000, ,0,2724, 00000, ,0,2824, 00000, ,0,2924, 00000, ,0,3024, 00000, ,0,3199,-99999,M, 
3200,474961,14837,08,WTEQ,HI,199405,0124, 00040,E,C,0224, 00000, ,0,0324, 00000, ,0,0424, 00000, ,0,0524, 00000, ,0,0624, 00000, ,0,0724, 00000, ,0,0824, 00000, ,0,0924, 00000, ,0,1024, 00000, ,0,1124, 00000, ,0,1224, 00000, ,0,1324, 00000, ,0,1424, 00000, ,0,1524, 00000, ,0,1624, 00000, ,0,1724, 00000, ,0,1824, 00000, ,0,1924, 00000, ,0,2024, 00000, ,0,2124, 00000, ,0,2224, 00000, ,0,2324, 00000, ,0,2424, 00000, ,0,2524, 00000, ,0,2624, 00000, ,0,2724, 00000, ,0,2824, 00000, ,0,2924, 00000, ,0,3024, 00000, ,0,3124, 00000, ,0
3200,474961,14837,08,WTEQ,HI,199406,0124, 00000, ,0,0224, 00000, ,0,0324, 00000, ,0,0424, 00000, ,0,0524, 00000, ,0,0624, 00000, ,0,0724, 00000, ,0,0824, 00000, ,0,0924, 00000, ,0,1024, 00000, ,0,1124, 00000, ,0,1224, 00000, ,0,1324, 00000, ,0,1424, 00000, ,0,1524, 00000, ,0,1624, 00000, ,0,1724, 00000, ,0,1824, 00000, ,0,1924, 00000, ,0,2024, 00000, ,0,2124, 00000, ,0,2224, 00000, ,0,2324, 00000, ,0,2424, 00000, ,0,2524, 00000, ,0,2624, 00000, ,0,2724, 00000, ,0,2824, 00000, ,0,2924, 00000, ,0,3024, 00000, ,0,3199,-99999,M, 
3200,474961,14837,08,WTEQ,HI,199407,0124, 00000, ,0,0224, 00000, ,0,0324, 00000, ,0,0424, 00000, ,0,0524, 00000, ,0,0624, 00000, ,0,0724, 00000, ,0,0824, 00000, ,0,0924, 00000, ,0,1024, 00000, ,0,1124, 00000, ,0,1224, 00000, ,0,1324, 00000, ,0,1424, 00000, ,0,1524, 00000, ,0,1624, 00000, ,0,1724, 00000, ,0,1824, 00000, ,0,1924, 00000, ,0,2024, 00000, ,0,2124, 00000, ,0,2224, 00000, ,0,2324, 00000, ,0,2424, 00000, ,0,2524, 00000, ,0,2624, 00000, ,0,2724, 00000, ,0,2824, 00000, ,0,2924, 00000, ,0,3024, 00000, ,0,3124, 00000, ,0
3200,474961,14837,08,WTEQ,HI,199408,0124, 00000, ,0,0224, 00000, ,0,0324, 00000, ,0,0424, 00000, ,0,0524, 00000, ,0,0624, 00000, ,0,0724, 00000, ,0,0824, 00000, ,0,0924, 00000, ,0,1024, 00000, ,0,1124, 00000, ,0,1224, 00000, ,0,1324, 00000, ,0,1424, 00000, ,0,1524, 00000, ,0,1624, 00000, ,0,1724, 00000, ,0,1824, 00000, ,0,1924, 00000, ,0,2024, 00000, ,0,2124, 00000, ,0,2224, 00000, ,0,2324, 00000, ,0,2424, 00000, ,0,2524, 00000, ,0,2624, 00000, ,0,2724, 00000, ,0,2824, 00000, ,0,2924, 00000, ,0,3024, 00000, ,0,3124, 00000, ,0
3200,474961,14837,08,WTEQ,HI,199409,0124, 00000, ,0,0224, 00000, ,0,0324, 00000, ,0,0424, 00000, ,0,0524, 00000, ,0,0624, 00000, ,0,0724, 00000, ,0,0824, 00000, ,0,0924, 00000, ,0,1024, 00000, ,0,1124, 00000, ,0,1224, 00000, ,0,1324, 00000, ,0,1424, 00000, ,0,1524, 00000, ,0,1624, 00000, ,0,1724, 00000, ,0,1824, 00000, ,0,1924, 00000, ,0,2024, 00000, ,0,2124, 00000, ,0,2224, 00000, ,0,2324, 00000, ,0,2424, 00000, ,0,2524, 00000, ,0,2624, 00000, ,0,2724, 00000, ,0,2824, 00000, ,0,2924, 00000, ,0,3024, 00000, ,0,3199,-99999,M, 
3200,474961,14837,08,WTEQ,HI,199410,0124, 00000, ,0,0224, 00000, ,0,0324, 00000, ,0,0424, 00000, ,0,0524, 00000, ,0,0624, 00000, ,0,0724, 00000, ,0,0824, 00000, ,0,0924, 00000, ,0,1024, 00000, ,0,1124, 00000, ,0,1224, 00000, ,0,1324, 00000, ,0,1424, 00000, ,0,1524, 00000, ,0,1624, 00000, ,0,1724, 00000, ,0,1824, 00000, ,0,1924, 00000, ,0,2024, 00000, ,0,2124, 00000, ,0,2224, 00000, ,0,2324, 00000, ,0,2424, 00000, ,0,2524, 00000, ,0,2624, 00000, ,0,2724, 00000, ,0,2824, 00000, ,0,2924, 00000, ,0,3024, 00000, ,0,3124, 00000, ,0
3200,474961,14837,08,WTEQ,HI,199411,0124, 00000, ,0,0224, 00000, ,0,0324, 00000, ,0,0424, 00000, ,0,0524, 00000, ,0,0624, 00000, ,0,0724, 00000, ,0,0824, 00000, ,0,0924, 00000, ,0,1024, 00000, ,0,1124, 00000, ,0,1224, 00000, ,0,1324, 00000, ,0,1424, 00000, ,0,1524, 00000, ,0,1624, 00000, ,0,1724, 00000, ,0,1824, 00000, ,0,1924, 00000, ,0,2024, 00000, ,0,2124, 00000, ,0,2224, 00000, ,0,2324, 00000, ,0,2424, 00000, ,0,2524, 00000, ,0,2624, 00000, ,0,2724, 00000, ,0,2824, 00000, ,0,2924, 00000, ,0,3024, 00000, ,0,3199,-99999,M, 
3210,474961,14837,08,WTEQ,TI,199412,0199,-99999,M, ,0299,-99999,M, ,0399,-99999,M, ,0499,-99999,M, ,0599,-99999,M, ,0699,-99999,M, ,0724, 00011, ,0,0824, 00010, ,0,0924, 00012, ,0,1024, 00009, ,0,1124, 00008, ,0,1224, 00007, ,0,1324, 00006, ,0,1424, 00006, ,0,1524, 00008, ,0,1624, 00007, ,0,1724, 00007, ,0,1824, 00006, ,0,1924, 00005, ,0,2024, 00005, ,0,2124, 00006, ,0,2224, 00005, ,0,2324, 00004, ,0,2424, 00003, ,0,2599,-99999,M, ,2699,-99999,M, ,2799,-99999,M, ,2899,-99999,M, ,2999,-99999,M, ,3099,-99999,M, ,3199,-99999,M, 
3210,474961,14837,08,WTEQ,TI,199501,0124, 00001, ,0,0224, 00001, ,0,0324, 00001, ,0,0499,-99999,M, ,0599,-99999,M, ,0624, 00003, ,0,0724, 00004, ,0,0824, 00004, ,0,0924, 00005, ,0,1024, 00005, ,0,1124, 00005, ,0,1224, 00004, ,0,1324, 00005, ,0,1424, 00005, ,0,1524, 00005, ,0,1624, 00004, ,0,1799,-99999,M, ,1899,-99999,M, ,1924, 00003, ,0,2024, 00017, ,0,2124, 00011, ,0,2224, 00013, ,0,2324, 00013, ,0,2424, 00013, ,0,2524, 00012, ,0,2624, 00012, ,0,2724, 00012, ,0,2824, 00012, ,0,2924, 00010, ,0,3024, 00010, ,0,3124, 00007, ,0
3210,474961,14837,08,WTEQ,TI,199502,0124, 00009, ,0,0224, 00013, ,0,0324, 00012, ,0,0424, 00012, ,0,0524, 00012, ,0,0624, 00011, ,0,0724, 00012, ,0,0824, 00012, ,0,0924, 00009, ,0,1024, 00009, ,0,1124, 00009, ,0,1224, 00008, ,0,1324, 00009, ,0,1424, 00009, ,0,1524, 00009, ,0,1624, 00009, ,0,1724, 00008, ,0,1824, 00006, ,0,1924, 00005, ,0,2024, 00005, ,0,2124, 00005, ,0,2224, 00006, ,0,2399,-99999,M, ,2499,-99999,M, ,2599,-99999,M, ,2699,-99999,M, ,2799,-99999,M, ,2899,-99999,M, ,2999,-99999,M, ,3099,-99999,M, ,3199,-99999,M, 
3210,474961,14837,08,WTEQ,TI,199503,0199,-99999,M, ,0299,-99999,M, ,0399,-99999,M, ,0499,-99999,M, ,0524, 00002, ,0,0624, 00002, ,0,0724, 00007, ,0,0824, 00007, ,0,0924, 00007, ,0,1024, 00006, ,0,1199,-99999,M, ,1299,-99999,M, ,1399,-99999,M, ,1499,-99999,M, ,1599,-99999,M, ,1699,-99999,M, ,1799,-99999,M, ,1899,-99999,M, ,1999,-99999,M, ,2099,-99999,M, ,2199,-99999,M, ,2299,-99999,M, ,2399,-99999,M, ,2499,-99999,M, ,2599,-99999,M, ,2699,-99999,M, ,2799,-99999,M, ,2899,-99999,M, ,2999,-99999,M, ,3099,-99999,M, ,3199,-99999,M, 
3200,474961,14837,08,WTEQ,TI,199504,0124, 00000, ,0,0224, 00000, ,0,0324, 00000, ,0,0424, 00000, ,0,0524, 00000, ,0,0624, 00000, ,0,0724, 00000, ,0,0824, 00000, ,0,0924, 00000, ,0,1024, 00000, ,0,1124, 00000, ,0,1224, 00000, ,0,1324, 00000, ,0,1424, 00000, ,0,1524, 00000, ,0,1624, 00000, ,0,1724, 00000, ,0,1824, 00000, ,0,1924, 00000, ,0,2024, 00000, ,0,2124, 00000, ,0,2224, 00000, ,0,2324, 00000, ,0,2424, 00000, ,0,2524, 00000, ,0,2624, 00000, ,0,2724, 00000, ,0,2824, 00000, ,0,2924, 00000, ,0,3024, 00000, ,0,3199,-99999,M, 
3200,474961,14837,08,WTEQ,TI,199505,0124, 00000, ,0,0224, 00000, ,0,0324, 00000, ,0,0424, 00000, ,0,0524, 00000, ,0,0624, 00000, ,0,0724, 00000, ,0,0824, 00000, ,0,0924, 00000, ,0,1024, 00000, ,0,1124, 00000, ,0,1224, 00000, ,0,1324, 00000, ,0,1424, 00000, ,0,1524, 00000, ,0,1624, 00000, ,0,1724, 00000, ,0,1824, 00000, ,0,1924, 00000, ,0,2024, 00000, ,0,2124, 00000, ,0,2224, 00000, ,0,2324, 00000, ,0,2424, 00000, ,0,2524, 00000, ,0,2624, 00000, ,0,2724, 00000, ,0,2824, 00000, ,0,2924, 00000, ,0,3024, 00000, ,0,3124, 00000, ,0
3200,474961,14837,08,WTEQ,TI,199506,0124, 00000, ,0,0224, 00000, ,0,0324, 00000, ,0,0424, 00000, ,0,0524, 00000, ,0,0624, 00000, ,0,0724, 00000, ,0,0824, 00000, ,0,0924, 00000, ,0,1024, 00000, ,0,1124, 00000, ,0,1224, 00000, ,0,1324, 00000, ,0,1424, 00000, ,0,1524, 00000, ,0,1624, 00000, ,0,1724, 00000, ,0,1824, 00000, ,0,1924, 00000, ,0,2024, 00000, ,0,2124, 00000, ,0,2224, 00000, ,0,2324, 00000, ,0,2424, 00000, ,0,2524, 00000, ,0,2624, 00000, ,0,2724, 00000, ,0,2824, 00000, ,0,2924, 00000, ,0,3024, 00000, ,0,3199,-99999,M, 
3200,474961,14837,08,WTEQ,TI,199507,0124, 00000, ,0,0224, 00000, ,0,0324, 00000, ,0,0424, 00000, ,0,0524, 00000, ,0,0624, 00000, ,0,0724, 00000, ,0,0824, 00000, ,0,0924, 00000, ,0,1024, 00000, ,0,1124, 00000, ,0,1224, 00000, ,0,1324, 00000, ,0,1424, 00000, ,0,1524, 00000, ,0,1624, 00000, ,0,1724, 00000, ,0,1824, 00000, ,0,1924, 00000, ,0,2024, 00000, ,0,2124, 00000, ,0,2224, 00000, ,0,2324, 00000, ,0,2424, 00000, ,0,2524, 00000, ,0,2624, 00000, ,0,2724, 00000, ,0,2824, 00000, ,0,2924, 00000, ,0,3024, 00000, ,0,3124, 00000, ,0
3200,474961,14837,08,WTEQ,TI,199508,0124, 00000, ,0,0224, 00000, ,0,0324, 00000, ,0,0424, 00000, ,0,0524, 00000, ,0,0624, 00000, ,0,0724, 00000, ,0,0824, 00000, ,0,0924, 00000, ,0,1024, 00000, ,0,1124, 00000, ,0,1224, 00000, ,0,1324, 00000, ,0,1424, 00000, ,0,1524, 00000, ,0,1624, 00000, ,0,1724, 00000, ,0,1824, 00000, ,0,1924, 00000, ,0,2024, 00000, ,0,2124, 00000, ,0,2224, 00000, ,0,2324, 00000, ,0,2424, 00000, ,0,2524, 00000, ,0,2624, 00000, ,0,2724, 00000, ,0,2824, 00000, ,0,2924, 00000, ,0,3024, 00000, ,0,3124, 00000, ,0
3200,474961,14837,08,WTEQ,TI,199509,0124, 00000, ,0,0224, 00000, ,0,0324, 00000, ,0,0424, 00000, ,0,0524, 00000, ,0,0624, 00000, ,0,0724, 00000, ,0,0824, 00000, ,0,0924, 00000, ,0,1024, 00000, ,0,1124, 00000, ,0,1224, 00000, ,0,1324, 00000, ,0,1424, 00000, ,0,1524, 00000, ,0,1624, 00000, ,0,1724, 00000, ,0,1824, 00000, ,0,1924, 00000, ,0,2024, 00000, ,0,2124, 00000, ,0,2224, 00000, ,0,2324, 00000, ,0,2424, 00000, ,0,2524, 00000, ,0,2624, 00000, ,0,2724, 00000, ,0,2824, 00000, ,0,2924, 00000, ,0,3024, 00000, ,0,3199,-99999,M, 
3200,474961,14837,08,WTEQ,TI,199510,0124, 00000, ,0,0224, 00000, ,0,0324, 00000, ,0,0424, 00000, ,0,0524, 00000, ,0,0624, 00000, ,0,0724, 00000, ,0,0824, 00000, ,0,0924, 00000, ,0,1024, 00000, ,0,1124, 00000, ,0,1224, 00000, ,0,1324, 00000, ,0,1424, 00000, ,0,1524, 00000, ,0,1624, 00000, ,0,1724, 00000, ,0,1824, 00000, ,0,1924, 00000, ,0,2024, 00000, ,0,2124, 00000, ,0,2224, 00000, ,0,2324, 00000, ,0,2424, 00000, ,0,2524, 00000, ,0,2624, 00000, ,0,2724, 00000, ,0,2824, 00000, ,0,2924, 00000, ,0,3024, 00000, ,0,3124, 00000, ,0
3210,474961,14837,08,WTEQ,TI,199511,0199,-99999,M, ,0299,-99999,M, ,0399,-99999,M, ,0499,-99999,M, ,0599,-99999,M, ,0699,-99999,M, ,0799,-99999,M, ,0899,-99999,M, ,0999,-99999,M, ,1099,-99999,M, ,1124, 00003, ,0,1224, 00003, ,0,1324, 00002, ,0,1424, 00002, ,0,1524, 00001, ,0,1699,-99999,M, ,1799,-99999,M, ,1899,-99999,M, ,1999,-99999,M, ,2099,-99999,M, ,2199,-99999,M, ,2299,-99999,M, ,2399,-99999,M, ,2499,-99999,M, ,2599,-99999,M, ,2699,-99999,M, ,2724, 00006, ,0,2824, 00006, ,0,2924, 00005, ,0,3024, 00009, ,0,3199,-99999,M, 
3210,474961,14837,08,WTEQ,TI,199512,0124, 00010, ,0,0224, 00007, ,0,0324, 00006, ,0,0499,-99999,M, ,0599,-99999,M, ,0699,-99999,M, ,0799,-99999,M, ,0899,-99999,M, ,0924, 00001, ,0,1024, 00002, ,0,1124, 00002, ,0,1224, 00003, ,0,1324, 00004, ,0,1424, 00006, ,0,1524, 00006, ,0,1624, 00005, ,0,1724, 00006, ,0,1824, 00006, ,0,1924, 00007, ,0,2024, 00006, ,0,2124, 00005, ,0,2224, 00005, ,0,2324, 00005, ,0,2424, 00005, ,0,2524, 00004, ,0,2624, 00004, ,0,2724, 00006, ,0,2824, 00007, ,0,2924, 00005, ,0,3024, 00005, ,0,3124, 00009, ,0
3210,474961,14837,08,WTEQ,TI,199601,0124, 00008, ,0,0224, 00007, ,0,0324, 00008, ,0,0424, 00008, ,0,0524, 00008, ,0,0624, 00008, ,0,0724, 00009, ,0,0824, 00009, ,0,0924, 00009, ,0,1024, 00009, ,0,1124, 00011, ,0,1224, 00009, ,0,1324, 00011, ,0,1424, 00008, ,0,1524, 00011, ,0,1624, 00008, ,0,1724, 00007, ,0,1899,-99999,M, ,1999,-99999,M, ,2099,-99999,M, ,2199,-99999,M, ,2299,-99999,M, ,2399,-99999,M, ,2424, 00005, ,0,2524, 00005, ,0,2624, 00009, ,0,2724, 00012, ,0,2824, 00012, ,0,2924, 00012, ,0,3024, 00015, ,0,3124, 00014, ,0
3210,474961,14837,08,WTEQ,TI,199602,0124, 00014, ,0,0224, 00014, ,0,0324, 00014, ,0,0424, 00014, ,0,0524, 00014, ,0,0624, 00013, ,0,0724, 00012, ,0,0824, 00012, ,0,0924, 00007, ,0,1024, 00004, ,0,1199,-99999,M, ,1299,-99999,M, ,1399,-99999,M, ,1499,-99999,M, ,1524, 00001, ,0,1699,-99999,M, ,1799,-99999,M, ,1899,-99999,M, ,1999,-99999,M, ,2099,-99999,M, ,2199,-99999,M, ,2299,-99999,M, ,2399,-99999,M, ,2499,-99999,M, ,2599,-99999,M, ,2699,-99999,M, ,2799,-99999,M, ,2899,-99999,M, ,2999,-99999,M, ,3099,-99999,M, ,3199,-99999,M, 
3210,474961,14837,08,WTEQ,TI,199603,0199,-99999,M, ,0299,-99999,M, ,0399,-99999,M, ,0499,-99999,M, ,0599,-99999,M, ,0624, 00001, ,0,0724, 00001, ,0,0824, 00001, ,0,0999,-99999,M, ,1099,-99999,M, ,1199,-99999,M, ,1299,-99999,M, ,1399,-99999,M, ,1499,-99999,M, ,1599,-99999,M, ,1699,-99999,M, ,1799,-99999,M, ,1899,-99999,M, ,1999,-99999,M, ,2099,-99999,M, ,2199,-99999,M, ,2299,-99999,M, ,2399,-99999,M, ,2499,-99999,M, ,2599,-99999,M, ,2699,-99999,M, ,2799,-99999,M, ,2899,-99999,M, ,2999,-99999,M, ,3099,-99999,M, ,3199,-99999,M, 
3210,474961,14837,08,WTEQ,TI,199604,0199,-99999,M, ,0299,-99999,M, ,0399,-99999,M, ,0499,-99999,M, ,0599,-99999,M, ,0699,-99999,M, ,0799,-99999,M, ,0899,-99999,M, ,0999,-99999,M, ,1099,-99999,M, ,1199,-99999,M, ,1299,-99999,M, ,1399,-99999,M, ,1499,-99999,M, ,1524, 00001, ,0,1699,-99999,M, ,1799,-99999,M, ,1899,-99999,M, ,1999,-99999,M, ,2099,-99999,M, ,2199,-99999,M, ,2299,-99999,M, ,2399,-99999,M, ,2499,-99999,M, ,2599,-99999,M, ,2699,-99999,M, ,2799,-99999,M, ,2899,-99999,M, ,2999,-99999,M, ,3099,-99999,M, ,3199,-99999,M, 
3200,474961,14837,08,WTEQ,TI,199605,0124, 00000, ,0,0224, 00000, ,0,0324, 00000, ,0,0424, 00000, ,0,0524, 00000, ,0,0624, 00000, ,0,0724, 00000, ,0,0824, 00000, ,0,0924, 00000, ,0,1024, 00000, ,0,1124, 00000, ,0,1224, 00000, ,0,1324, 00000, ,0,1424, 00000, ,0,1524, 00000, ,0,1624, 00000, ,0,1724, 00000, ,0,1824, 00000, ,0,1924, 00000, ,0,2024, 00000, ,0,2124, 00000, ,0,2224, 00000, ,0,2324, 00000, ,0,2424, 00000, ,0,2524, 00000, ,0,2624, 00000, ,0,2724, 00000, ,0,2824, 00000, ,0,2924, 00000, ,0,3024, 00000, ,0,3124, 00000, ,0
3200,474961,14837,08,WTEQ,TI,199606,0124, 00000, ,0,0224, 00000, ,0,0324, 00000, ,0,0424, 00000, ,0,0524, 00000, ,0,0624, 00000, ,0,0724, 00000, ,0,0824, 00000, ,0,0924, 00000, ,0,1024, 00000, ,0,1124, 00000, ,0,1224, 00000, ,0,1324, 00000, ,0,1424, 00000, ,0,1524, 00000, ,0,1624, 00000, ,0,1724, 00000, ,0,1824, 00000, ,0,1924, 00000, ,0,2024, 00000, ,0,2124, 00000, ,0,2224, 00000, ,0,2324, 00000, ,0,2424, 00000, ,0,2524, 00000, ,0,2624, 00000, ,0,2724, 00000, ,0,2824, 00000, ,0,2924, 00000, ,0,3024, 00000, ,0,3199,-99999,M, 
3200,474961,14837,08,WTEQ,TI,199607,0124, 00000, ,0,0224, 00000, ,0,0324, 00000, ,0,0424, 00000, ,0,0524, 00000, ,0,0624, 00000, ,0,0724, 00000, ,0,0824, 00000, ,0,0924, 00000, ,0,1024, 00000, ,0,1124, 00000, ,0,1224, 00000, ,0,1324, 00000, ,0,1424, 00000, ,0,1524, 00000, ,0,1624, 00000, ,0,1724, 00000, ,0,1824, 00000, ,0,1924, 00000, ,0,2024, 00000, ,0,2124, 00000, ,0,2224, 00000, ,0,2324, 00000, ,0,2424, 00000, ,0,2524, 00000, ,0,2624, 00000, ,0,2724, 00000, ,0,2824, 00000, ,0,2924, 00000, ,0,3024, 00000, ,0,3124, 00000, ,0
3200,474961,14837,08,WTEQ,TI,199608,0124, 00000, ,0,0224, 00000, ,0,0324, 00000, ,0,0424, 00000, ,0,0524, 00000, ,0,0624, 00000, ,0,0724, 00000, ,0,0824, 00000, ,0,0924, 00000, ,0,1024, 00000, ,0,1124, 00000, ,0,1224, 00000, ,0,1324, 00000, ,0,1424, 00000, ,0,1524, 00000, ,0,1624, 00000, ,0,1724, 00000, ,0,1824, 00000, ,0,1924, 00000, ,0,2024, 00000, ,0,2124, 00000, ,0,2224, 00000, ,0,2324, 00000, ,0,2424, 00000, ,0,2524, 00000, ,0,2624, 00000, ,0,2724, 00000, ,0,2824, 00000, ,0,2924, 00000, ,0,3024, 00000, ,0,3124, 00000, ,0
3200,474961,14837,08,WTEQ,TI,199609,0124, 00000, ,0,0224, 00000, ,0,0324, 00000, ,0,0424, 00000, ,0,0524, 00000, ,0,0624, 00000, ,0,0724, 00000, ,0,0824, 00000, ,0,0924, 00000, ,0,1024, 00000, ,0,1124, 00000, ,0,1224, 00000, ,0,1324, 00000, ,0,1424, 00000, ,0,1524, 00000, ,0,1624, 00000, ,0,1724, 00000, ,0,1824, 00000, ,0,1924, 00000, ,0,2024, 00000, ,0,2124, 00000, ,0,2224, 00000, ,0,2324, 00000, ,0,2424, 00000, ,0,2524, 00000, ,0,2624, 00000, ,0,2724, 00000, ,0,2824, 00000, ,0,2924, 00000, ,0,3024, 00000, ,0,3199,-99999,M, 
