11,6,"na","na","na","na","na","na","na","na","na","na","na","na","na","42","-5","23",0,0,4,"0","0","M","5","25.27",16,0.271958158,0.962309077,1,"1991",0.69,3.95,0.66,0.11,0.16,0.03,0.22,1.25,0.21,0.02,0.06,0.01,-0.15490196,0.597695186,-0.173925197,-0.920818754,-0.769551079,-1.397940009,-0.638272164,0.100370545,-0.657577319,-1.522878745,-1.15490196,-1.698970004,2.1,12.2,2.03,0.3,0.4,0.07,1.010899303,1.010899303,0,1.247099561
12,11,"na","na","na","na","na","na","na","na","na","na","na","na","na","50","4","33",0,0,8,"0","0","M","5","29.8",32,0.523415607,0.852077521,2,"1991",0.78,7.71,0.7,0.13,0.38,0.03,0.48,4.5,0.41,0.09,0.25,0.02,-0.102372909,0.8876173,-0.148741651,-0.853871964,-0.408935393,-1.397940009,-0.30980392,0.654176542,-0.37675071,-1,-0.585026652,-1.522878745,2.4,23.8,2.16,0.4,1.1,0.1,2.383995957,2.383995957,0,1.247099561
13,3,"na","na","na","na","na","na","na","na","na","na","na","na","na","36","2","26",0,0,NA,"0","0","M","8","25.69",47,0.723644038,0.690173388,2,"1991",0.65,1.82,0.61,0.1,0.17,0.06,0.53,1.49,0.5,0.09,0.17,0.06,-0.180456064,0.26245109,-0.207608311,-0.958607315,-0.744727495,-1.15490196,-0.26760624,0.176091259,-0.292429824,-1,-0.744727495,-1.15490196,2,5.6,1.87,0.3,0.5,0.17,NA,NA,0,1.247099561
14,5,"na","na","na","na","na","na","na","na","na","na","na","na","na","47","15","28",0.15,0,1,"P","0","M","3","34.1",50,0.758305808,0.651898996,2,"1991",0.75,3.38,0.68,0.1,0.22,0.04,0.62,2.87,0.57,0.13,0.27,0.05,-0.119186408,0.530199698,-0.161150909,-0.958607315,-0.638272164,-1.301029996,-0.200659451,0.459392488,-0.236572006,-0.853871964,-0.552841969,-1.22184875,2.3,10.4,2.08,0.3,0.7,0.14,0.341028497,0.341028497,0,1.247099561
15,4,"1","0.355","0.12","0.108","0.08","0.076","0.06","0.139","15.75","0.022539683","0","0","0","38","14","27",0.47,0,4,"P","0","M","2","19.11",59,0.849817092,0.527077709,2,"1991",1.25,3.6,0.9,0.63,0.88,0.22,0.71,2.07,0.52,0.33,0.49,0.12,0.100370545,0.557507202,-0.040958608,-0.193820026,-0.050609993,-0.638272164,-0.142667504,0.318063335,-0.27572413,-0.468521083,-0.301029996,-0.886056648,3.9,11.2,2.8,2,2.9,0.73,0.764338235,1.119338235,0,1.247099561
16,2,"na","na","na","na","na","na","na","na","na","na","na","na","na","53","23","39",0.1,0,NA,"P","0","M","6","10",64,0.891981346,0.452072204,3,"1991",1.42,2.47,1.24,0.49,0.68,0.34,0.64,1.15,0.58,0.23,0.3,0.15,0.155336037,0.394451681,0.096910013,-0.301029996,-0.161150909,-0.455931956,-0.187086643,0.064457989,-0.229147988,-0.619788758,-0.508638306,-0.795880017,4.2,7.4,3.7,1.3,1.9,0.95,NA,NA,0,1.247099561
17,4,"na","na","na","na","na","na","na","na","na","na","na","na","na","47","23","36",0,0,NA,"0","0","M","6","10",67,0.914127988,0.405425728,3,"1991",1.31,4.32,1.08,0.31,0.39,0.1,0.48,1.71,0.43,0.08,0.1,0.03,0.120573931,0.636487896,0.037426498,-0.494850022,-0.397940009,-0.958607315,-0.30980392,0.235528447,-0.356547324,-1.045757491,-0.958607315,-1.397940009,4.1,13.4,3.35,1,1.2,0.3,NA,NA,0,1.247099561
18,4,"na","na","na","na","na","na","na","na","na","na","na","na","na","49","24","36",0.07,0.8,1,"P","S","M","3","10",71,0.939856058,0.341570769,3,"1991",1.08,4.18,1.05,0.1,0.25,0.06,0.38,1.38,0.35,0.05,0.1,0.03,0.037426498,0.622214023,0.025305865,-0.958607315,-0.585026652,-1.15490196,-0.408935393,0.1430148,-0.443697499,-1.22184875,-0.958607315,-1.397940009,3.3,12.9,3.23,0.3,0.8,0.2,0.1,0.1,0,1.247099561
19,4,"na","na","na","na","na","na","na","na","na","na","na","na","na","63","27","41",0.04,0,0,"P","0","M","3","na",75,0.961129784,0.276096973,3,"1991",1.14,4.33,1.08,0.04,0.07,0.02,0.3,1.17,0.29,0.01,0.03,0.01,0.06069784,0.63748973,0.037426498,-1.301029996,-1.096910013,-1.522878745,-0.508638306,0.071882007,-0.522878745,-1.698970004,-1.397940009,-1.698970004,3.5,13.3,3.33,0.2,0.3,0.08,0,0,0,1.247099561
20,1,"1","0.252","0.324","0.312","0.288","0.228","0.175","0.361","10.25","0.024585366","0","0","0","57","29","43",0,0,0,"0","0","0","1","na",79,0.977848342,0.209314646,3,"1991",1.18,1.18,1.18,0.07,0.07,0.07,0.28,0.28,0.28,0,0,0,0.075546961,0.075546961,0.075546961,-1.096910013,-1.096910013,-1.096910013,-0.537602002,-0.537602002,-0.537602002,-2,-2,-2,3.7,3.7,3.7,0.3,0.5,0.25,0,0.252,0,1.247099561
21,4,"1","1.105","0.48","0.432","0.424","0.376","0.351","2.685","23.75","0.046526316","0","0.252","0.252","61","35","44",1.2,0,0,"P","0","0","1","na",81,0.984473817,0.17553149,3,"1991",10.3,17.48,4.37,8.92,12.36,3.09,1.3,2.28,0.57,0.88,1.02,0.26,1.013258665,1.242789809,0.641474111,0.950851459,1.0923697,0.491361694,0.117271296,0.359835482,-0.236572006,-0.050609993,0.012837225,-0.568636236,6.9,20.7,5.18,2.6,4.9,1.23,0,1.105,0,1.247099561
22,2,"1","0.599","0.732","0.732","0.616","0.442","0.312","1.789","12.16666667","0.049232877","0","0","1.105","61","27","40",0.37,0,0,"P","0","0","1","na",86,0.995918996,0.09025161,3,"1991",3.1,4.33,2.17,1.97,2.07,1.04,3.29,3.49,1.75,3.11,3.13,1.57,0.492760389,0.63748973,0.338456494,0.29666519,0.318063335,0.021189299,0.51851394,0.544068044,0.245512668,0.494154594,0.496929648,0.198657087,5.1,8.9,4.45,1.6,1.9,0.95,0,0.599,0,1.247099561
23,9,"na","na","na","na","na","na","na","na","na","na","na","na","na","90","23","50",0.13,0,NA,"P","0","M","6","na",88,0.998435421,0.05591699,3,"1991",1.13,9.13,1.01,0.08,0.32,0.04,0.18,1.22,0.14,0.02,0.09,0.01,0.056904851,0.960946196,0.008600172,-1.045757491,-0.48148606,-1.301029996,-0.721246399,0.089905111,-0.823908741,-1.522878745,-1,-1.698970004,3.5,28.4,3.16,0.3,0.9,0.1,NA,NA,0,1.247099561
24,2,"1","0.893","0.684","0.684","0.664","0.614","0.496","4.12","8.166666667","0.109346939","0","0","0","70","32","48",1.36,0,0,"P","0","0","1","na",98,0.993256849,-0.1159346,4,"1991",1.3,2.31,1.16,0.38,0.47,0.24,0.34,0.47,0.24,0.22,0.23,0.12,0.117271296,0.365487985,0.068185862,-0.408935393,-0.318758763,-0.602059991,-0.455931956,-0.318758763,-0.602059991,-0.638272164,-0.619788758,-0.886056648,4.1,7.4,3.7,1,1.2,0.6,0,0.893,0,1.247099561
25,4,"1","0.794","0.24","0.228","0.204","0.196","0.162","0.849","51.58333333","0.015392569","0","0.038","0.944","51","33","42",1.18,0,0,"P","0","0","1","na",102,0.982926552,-0.183998352,4,"1991",1.6,4.59,1.15,0.67,1.01,0.25,0.42,0.83,0.21,0.28,0.33,0.08,0.206825876,0.662757832,0.064457989,-0.167491087,0.008600172,-0.585026652,-0.366531544,-0.075720714,-0.657577319,-0.537602002,-0.468521083,-1.045757491,4.3,14.8,3.7,0.9,2.2,0.55,0,0.794,0,1.247099561
26,3,"1","0.637","0.156","0.138","0.124","0.118","0.097","0.4","17.25","0.036927536","0","0","0.429","55","38","48",0,0,0,"0","0","0","1","na",108,0.958717817,-0.284359187,4,"1991",1.25,3.16,1.05,0.38,0.45,0.15,0.57,0.86,0.29,0.44,0.45,0.15,0.100370545,0.501059262,0.025305865,-0.408935393,-0.337242168,-0.795880017,-0.236572006,-0.060480747,-0.522878745,-0.346787486,-0.337242168,-0.795880017,4.6,11.7,3.9,1.4,1.7,0.57,0,0.637,0,1.247099561
27,3,"1","0.381","0.732","0.51","0.432","0.276","0.181","0.696","15.33333333","0.024847826","0","0","0.637","68","38","51",0.2,0,0,"P","0","0","1","na",112,0.936881346,-0.349647455,4,"1991",1.04,2.97,0.99,0.24,0.4,0.13,0.17,0.47,0.16,0.04,0.06,0.02,0.021189299,0.474216264,0,-0.602059991,-0.387216143,-0.853871964,-0.744727495,-0.318758763,-0.769551079,-1.301029996,-1.15490196,-1.522878745,3.9,11,3.67,0.9,1.4,0.47,0,0.381,0,1.247099561
28,5,"3","3.115","2.34","2.016","1.692","1.506","1.03","29.908","75.41666667","0.041303867","0","0","0.381","77","45","61",3.89,0,0,"P","0","0","1","na",116,0.91060463,-0.413278608,4,"1991",1524.24,1542.12,308.42,1520.14,1531.25,306.25,846.01,851.99,170.4,844.93,849.41,169.88,3.183056204,3.188120986,2.489156614,3.181886444,3.185048938,2.486090278,2.92738063,2.930439595,2.231495076,2.92682587,2.929122482,2.230167816,25,44.6,8.92,19.4,23.5,4.7,0,3.115,1,1.247099561
29,2,"1","1.31","0.324","0.282","0.26","0.258","0.25","2.098","36.83333333","0.035565611","0.015","0.131","0.258","53","37","45",1.29,0,0,"P","0","0","1","na",125,0.835925479,-0.548842958,5,"1991",73.09,85.98,42.99,69.82,79.44,39.72,27.08,30.52,15.26,26.3,28.96,14.48,1.863917377,1.934447949,1.633468456,1.844042042,1.900093902,1.599118565,1.432809005,1.484726804,1.183839037,1.420120848,1.461948495,1.161068385,11,18.1,9.05,5.7,7.5,3.75,0,1.31,1,1.247099561
30,2,"1","0.329","0.12","0.12","0.112","0.096","0.07","0.166","11.16666667","0.029462687","0","1.31","1.441","78","40","54",0.35,0,0,"P","0","0","1","na",128,0.806479946,-0.591261445,5,"1991",5.75,8.14,4.07,3.78,4.2,2.1,1.37,1.82,0.91,0.98,1.04,0.52,0.760422483,0.911157609,0.610660163,0.57863921,0.624282096,0.324282455,0.139879086,0.26245109,-0.036212173,-0.004364805,0.021189299,-0.27572413,6.1,11.2,5.6,1.5,2,1,0,0.329,0,1.247099561
31,1,"1","0.326","1.236","1.008","0.744","0.39","0.205","0.976","2.333333333","0.139714286","0","0","0.297","86","66","76",0,0,0,"0","0","0","1","na",133,0.752666828,-0.658401585,5,"1991",1.92,1.92,1.92,0.13,0.13,0.13,0.47,0.47,0.47,0.09,0.09,0.09,0.285557309,0.285557309,0.285557309,-0.853871964,-0.853871964,-0.853871964,-0.318758763,-0.318758763,-0.318758763,-1,-1,-1,4.4,4.4,4.4,0.3,0.3,0.15,0,0.326,0,1.247099561
32,3,"1","2.323","2.268","2.004","1.724","1.082","0.629","20.368","26.41666667","0.087936909","0","0.326","0.326","85","50","69",1.51,0,0,"P","0","0","1","na",135,0.729557554,-0.683919422,5,"1991",831.51,876.56,292.19,829.82,861.06,287.02,382.69,392.5,130.83,382.28,389.03,129.68,2.919872699,2.942786603,2.465680212,2.918989131,2.935038459,2.457927291,2.582858462,2.593850726,2.116740535,2.582392938,2.589994257,2.11290649,19,30.4,10.13,15.1,17.4,5.8,0,2.323,1,1.247099561
33,1,"1","0.228","0.12","0.102","0.08","0.072","0.068","0.086","11.5","0.019826087","0.041","2.364","2.69","54","38","46",0.25,0,0,"P","0","0","1","na",138,0.693281227,-0.72066715,5,"1991",16.78,16.78,16.78,4.66,4.66,4.66,3.64,3.64,3.64,0.99,0.99,0.99,1.225050696,1.225050696,1.225050696,0.669316881,0.669316881,0.669316881,0.562292864,0.562292864,0.562292864,0,0,0,6.1,6.1,6.1,0.9,16,8,0,0.228,0,1.247099561
34,2,"1","0.388","0.3","0.258","0.192","0.146","0.119","0.343","13.33333333","0.0291","0.087","0.348","0.348","81","57","67",0.52,0,0,"P","0","0","1","na",145,0.601624063,-0.798779373,5,"1991",3.85,7.51,3.76,1,1,0.5,0.89,1.7,0.85,0.18,0.18,0.09,0.586587305,0.876217841,0.57634135,0.004321374,0.004321374,-0.292429824,-0.045757491,0.23299611,-0.065501549,-0.721246399,-0.721246399,-1,5,9.5,4.75,0.7,0.7,0.35,0,0.388,0,1.247099561
35,2,"1","0.534","1.932","1.914","1.324","0.688","0.352","3.438","9.166666667","0.058254545","0","0.408","0.691","89","67","79",0.19,0,0,"P","0","0","1","na",148,0.559589262,-0.828770087,5,"1991",5.93,7.91,3.96,3.27,3.58,1.79,1.8,2.28,1.14,1.17,1.24,0.62,0.773786445,0.898725182,0.598790507,0.515873844,0.555094449,0.255272505,0.257678575,0.359835482,0.06069784,0.071882007,0.096910013,-0.200659451,6,10.4,5.2,1.7,1.8,0.9,0,0.534,0,1.247099561
36,3,"2","0.88","1.92","1.854","1.62","1.028","0.526","6.683","32.5","0.027076923","0.118","0.145","0.689","77","67","72",1.91,0,0,"P","0","0","1","na",151,0.516062391,-0.856550996,5,"1991",81.84,92.46,30.82,80.17,84.57,28.19,37.55,40.81,13.6,37.14,39.34,13.11,1.913018684,1.966000858,1.488973525,1.904066052,1.927267681,1.450249108,1.574725584,1.610873,1.133858125,1.569958818,1.594944737,1.117933835,7.1,16.5,5.5,2.8,4.2,1.4,0,0.88,1,1.247099561
37,2,"1","0.345","0.24","0.21","0.208","0.16","0.125","0.341","4.833333333","0.07137931","0.08","0.08","0.08","na","na","na",0.32,0,0,"P","0","0","1","na",161,0.361713731,-0.932289213,6,"1991",1.54,2.9,1.45,0.35,0.52,0.26,0.31,0.57,0.29,0.09,0.13,0.07,0.190331698,0.463892989,0.164352856,-0.443697499,-0.27572413,-0.568636236,-0.494850022,-0.236572006,-0.522878745,-1,-0.853871964,-1.096910013,3.5,6.7,3.35,0.6,0.9,0.45,0,0.345,0,1.247099561
38,5,"3","1.273","1.608","1.32","1.228","0.826","0.467","7.026","33.33333333","0.03819","0","0.002","0.427","na","na","na",1.03,0,0,"P","0","0","1","na",164,0.313107041,-0.949717843,6,"1991",2.85,7.65,1.53,1.67,2.13,0.43,0.81,1.63,0.33,0.6,0.68,0.14,0.456366033,0.88422877,0.187520721,0.225309282,0.330413773,-0.356547324,-0.086186148,0.214843848,-0.468521083,-0.214670165,-0.161150909,-0.823908741,5,18.2,3.64,2,3.2,0.64,0,1.273,0,1.247099561
39,2,"1","0.253","0.324","0.282","0.268","0.228","0.171","0.381","2.833333333","0.089294118","0","0","0","88","68","79",0.26,0,0,"P","0","0","1","na",182,0.008606997,-0.999962959,7,"1991",1.87,3.61,1.81,0.16,0.19,0.1,0.31,0.6,0.3,0.02,0.02,0.01,0.274157849,0.558708571,0.260071388,-0.769551079,-0.698970004,-0.958607315,-0.494850022,-0.214670165,-0.508638306,-1.522878745,-1.522878745,-1.698970004,3.3,6.3,3.15,0.3,0.3,0.15,0,0.253,0,1.247099561
40,4,"1","0.925","0.516","0.438","0.388","0.32","0.3","2.067","15.66666667","0.059042553","0","0.033","0.12","85","62","75",1.2,0,0,"P","0","0","1","na",192,-0.162807013,-0.986657933,7,"1991",7.9,11.97,2.99,6.4,6.53,1.63,2.06,2.8,0.7,1.79,1.82,0.46,0.898176483,1.078456818,0.477121255,0.80685803,0.815577748,0.214843848,0.315970345,0.44870632,-0.148741651,0.255272505,0.26245109,-0.327902142,3.9,13.3,3.33,0.6,0.7,0.18,0,0.925,0,1.247099561
41,2,"1","1.052","0.828","0.612","0.54","0.336","0.257","2.545","15.16666667","0.069362637","0","0","0.066","91","68","78",1.38,0,0,"P","0","0","1","na",198,-0.263665493,-0.964614176,7,"1991",6.71,7.98,3.99,5.51,5.58,2.79,1.7,1.94,0.97,1.48,1.5,0.75,0.827369273,0.902546779,0.602059991,0.741939078,0.747411808,0.447158031,0.23299611,0.290034611,-0.008773924,0.173186268,0.178976947,-0.119186408,3.7,7,3.5,0.6,0.8,0.4,0,1.052,0,1.247099561
42,4,"2","1.803","0.876","0.624","0.696","0.464","0.328","4.796","46.83333333","0.038498221","0.01","1.155","1.182","88","67","78",2.94,0,0,"P","0","0","1","na",201,-0.313107041,-0.949717843,7,"1991",54.69,85.78,21.45,53.6,77.06,19.27,21.17,30.63,7.66,20.97,28.85,7.21,1.737987326,1.933436668,1.331629718,1.729245807,1.886885359,1.28510703,1.325925956,1.486288761,0.884795364,1.321805484,1.460296327,0.858537198,6.6,19.1,4.78,3.7,8.1,2.03,0,1.803,1,1.247099561
43,3,"1","0.589","0.216","0.21","0.18","0.13","0.099","0.415","29.33333333","0.020079545","0","0.006","0.008","74","50","64",0.56,0,0,"P","0","0","1","na",208,-0.42500034,-0.90519319,7,"1991",2.12,5.74,1.91,0.7,0.96,0.32,0.38,1.02,0.34,0.15,0.2,0.07,0.328379603,0.759667845,0.283301229,-0.148741651,-0.013228266,-0.48148606,-0.408935393,0.012837225,-0.455931956,-0.795880017,-0.677780705,-1.096910013,3,8.2,2.73,0.3,0.5,0.17,0,0.589,0,1.247099561
44,4,"1","2.372","0.588","0.558","0.488","0.4","0.346","6.64","19.33333333","0.122689655","0","0.014","0.02","86","58","68",2.45,0,0,"P","0","0","1","na",219,-0.587785252,-0.809016994,8,"1991",34.54,44.41,11.1,33.95,37.37,9.34,10,12.77,3.19,9.93,11.05,2.76,1.538448052,1.647578554,1.045714059,1.530967682,1.572639297,0.970811611,1.000434077,1.106530854,0.505149978,0.997386384,1.043755127,0.442479769,8.2,18.6,4.65,5.5,6.6,1.65,0,2.372,0,1.247099561
45,4,"1","0.238","0.3","0.27","0.248","0.234","0.183","0.36","8.25","0.028848485","0.04","0.04","0.04","83","57","72",0.35,0,0,"P","0","0","1","na",228,-0.70558361,-0.708626678,8,"1991",1.81,6.61,1.65,0.14,0.27,0.07,0.56,1.78,0.45,0.1,0.22,0.06,0.260071388,0.820857989,0.220108088,-0.823908741,-0.552841969,-1.096910013,-0.244125144,0.252853031,-0.337242168,-0.958607315,-0.638272164,-1.15490196,3,11.7,2.93,0.3,0.5,0.13,0,0.238,0,1.247099561
46,2,"2","0.87","0.468","0.444","0.384","0.322","0.294","1.818","17.91666667","0.04855814","0","0.005","0.005","85","64","75",1.01,0,0,"P","0","0","1","na",251,-0.924290722,-0.38168922,9,"1991",3.2,4.47,2.24,2.11,2.29,1.15,0.86,1.06,0.53,0.69,0.72,0.36,0.506505032,0.651278014,0.352182518,0.326335861,0.361727836,0.064457989,-0.060480747,0.029383778,-0.26760624,-0.15490196,-0.13667714,-0.431798276,3.1,6.1,3.05,0.5,0.9,0.45,0,0.87,0,1.247099561
47,2,"1","0.815","0.468","0.366","0.332","0.278","0.257","1.471","15.08333333","0.054033149","0","0.87","0.87","72","57","64",0.8,0,0,"P","0","0","1","na",254,-0.942761143,-0.333468779,9,"1991",3.9,5.17,2.59,2.74,2.85,1.43,0.86,1.06,0.53,0.68,0.7,0.35,0.592176757,0.71432976,0.414973348,0.439332694,0.456366033,0.158362492,-0.060480747,0.029383778,-0.26760624,-0.161150909,-0.148741651,-0.443697499,3.1,6,3,0.4,0.6,0.3,0,0.815,0,1.247099561
48,3,"1","0.816","1.308","1.026","0.784","0.43","0.244","2.709","14.41666667","0.056601156","0.005","0.82","1.041","82","64","72",0.8,0,0,"P","0","0","1","na",256,-0.953680997,-0.300819808,9,"1991",9.2,11.65,3.88,8,8.09,2.7,2.5,2.88,0.96,2.32,2.34,0.78,0.96425963,1.06669855,0.589949601,0.903632516,0.908485019,0.432969291,0.399673721,0.460897843,-0.013228266,0.367355921,0.371067862,-0.102372909,4.1,9.8,3.27,1.3,1.5,0.5,0,0.816,0,1.247099561
49,3,"1","0.335","0.12","0.102","0.1","0.09","0.082","0.161","9.75","0.034358974","0","0","0","62","36","48",0.57,0,0,"P","0","0","1","na",267,-0.993256849,-0.1159346,9,"1991",1.18,3.47,1.16,0.17,0.36,0.12,0.16,0.47,0.16,0.02,0.04,0.01,0.075546961,0.541579244,0.068185862,-0.744727495,-0.431798276,-0.886056648,-0.769551079,-0.318758763,-0.769551079,-1.522878745,-1.301029996,-1.698970004,2.7,8,2.67,0.4,0.9,0.3,0,0.335,0,1.247099561
50,2,"1","0.205","0.096","0.09","0.084","0.08","0.068","0.082","10.16666667","0.020163934","0.188","0.195","0.198","47","34","41",0.43,0,0,"P","0","0","1","na",278,-0.997324973,0.07309513,10,"1991",1.03,2.02,1.01,0.12,0.2,0.1,0.14,0.28,0.14,0.02,0.04,0.02,0.017033339,0.307496038,0.008600172,-0.886056648,-0.677780705,-0.958607315,-0.823908741,-0.537602002,-0.823908741,-1.522878745,-1.301029996,-1.522878745,3.1,5.9,2.95,0.3,0.3,0.15,0,0.205,0,1.247099561
51,5,"1","0.811","1.368","1.224","1.096","0.846","0.635","5.675","3.083333333","0.263027027","0","0","0.005","71","36","48",0.96,0,0,"P","0","0","1","na",296,-0.927541684,0.373719715,10,"1991",12.16,17.9,3.58,10.64,11.18,2.24,2.9,4.01,0.8,2.66,2.99,0.6,1.085290578,1.253095586,0.555094449,1.027349608,1.048830087,0.352182518,0.463892989,0.604226053,-0.091514981,0.426511261,0.477121255,-0.214670165,5.2,17.7,3.54,2.1,2.4,0.48,0,0.811,0,1.247099561
52,3,"1","2.839","3.588","3.378","2.336","1.324","0.771","27.874","33.83333333","0.08391133","0","0.093","0.093","38","14","26",3.11,0,0,"P","0","0","1","14.21",304,-0.867456355,0.497513289,10,"1991",332.01,342.88,114.29,324.14,326.2,108.73,113.68,115.88,38.63,112.37,113.13,37.71,2.521164245,2.53515482,2.05804623,2.510746026,2.51349727,2.036389329,2.055722266,2.064045963,1.587037118,2.050689028,2.053616174,1.576571684,25,36,12,18.1,19.3,6.43,0,2.839,1,1.247099561
53,2,"na","na","na","na","na","na","na","na","na","na","na","na","na","26","-5","14",0,0,1,"0","0","M","5","13.8",311,-0.801361088,0.598180914,11,"1991",3.63,7,3.5,0.36,0.46,0.23,0.56,1.07,0.54,0.08,0.11,0.06,0.561101384,0.845718018,0.545307116,-0.431798276,-0.327902142,-0.619788758,-0.244125144,0.033423755,-0.259637311,-1.045757491,-0.920818754,-1.15490196,5.2,10.2,5.1,0.2,0.2,0.1,0.137958484,0.137958484,0,1.247099561
54,2,"na","na","na","na","na","na","na","na","na","na","na","na","na","47","29","36",0.12,0,1,"P","0","M","3","16.54",314,-0.769414827,0.638749422,11,"1991",2.92,5.53,2.77,0.87,1.43,0.72,0.42,0.79,0.4,0.13,0.21,0.11,0.46686762,0.743509765,0.444044796,-0.055517328,0.158362492,-0.13667714,-0.366531544,-0.096910013,-0.387216143,-0.853871964,-0.657577319,-0.920818754,5.7,11.4,5.7,0.7,1.4,0.7,0.16538273,0.16538273,0,1.247099561
