storm_num,num_days,startdatetime,enddatetime,num_events,theisen,p5max,p10max,p15max,p30max,p60max,ei,duration,intense,ap_1day,ap_3day,ap_5day,tmax,tmin,tmean,nws_prec,nws_snow,melt_snow,p,s,m,event_type,sweq,start_day,end_day,month,year,ptot_max,ptot_tot,ptot_avg,pstorm_max,pstorm_tot,pstorm_avg,stot_max,stot_tot,stot_avg,sstorm_max,sstorm_tot,sstorm_avg,qtot_max,qtot_tot,qtot_avg,qstorm_max,qstorm_tot,qstorm_avg,melt_water,total_water
76,4,3/16/92 17:35,3/16/92 20:45,1,0.286,0.348,0.276,0.244,0.202,0.143,0.375,3.17,0.09,0,0,0,47,15,33,0.15,0,U,P,,M,2,,3/16/92,3/19/92,3,1992,5.69,17.64,4.41,2.43,4.39,1.1,0.36,1.1,0.28,0.16,0.29,0.07,13,40.5,10.13,5.6,10.1,2.53,NA,NA
77,5,,,,,,,,,,,,,,,,50,19,34,0.53,5.8,6,P,S,M,3,14.72%,3/21/92,3/25/92,3,1992,29.23,60.8,12.16,11.34,15.87,3.17,3.21,6.11,1.22,1.55,2.21,0.44,20,55.9,11.18,7,8.6,1.72,0.88,0.88
78,3,,,,,,,,,,,,,,,,43,22,34,0.16,1,1,P,S,M,3,,3/26/92,3/28/92,3,1992,17.89,37.86,12.62,4.87,5.27,1.76,1.66,3.46,1.15,0.16,0.2,0.07,19,48,16,6,9,3,NA,NA
79,11,,,,,,,,,,,,,,,,57,21,40,0.03,0,Z,P,,M,6,,3/30/92,4/9/92,3,1992,6.59,42.07,3.82,1.69,4.02,0.37,0.71,4.41,0.4,0.19,0.46,0.04,12,87.9,7.99,2.5,6,0.55,NA,NA
80,3,4/10/92 12:55,4/10/92 23:50,1,0.83,0.6,0.492,0.476,0.392,0.319,2.346,10.92,0.076,0,0.019,0.03,51,25,39,1.35,0,0,P,,,1,,4/10/92,4/12/92,4,1992,49.35,82.27,27.42,45.16,71.54,23.85,12.86,19.29,6.43,12.4,18.13,6.04,27,50.6,16.87,17,24.6,8.2,0,0.83
81,4,4/15/92 21:50,4/16/92 12:05,1,0.803,0.612,0.486,0.372,0.234,0.138,1.134,14.25,0.056,0.033,0.033,0.065,46,36,41,0.92,0,0,P,,,1,,4/15/92,4/18/92,4,1992,85.6,113.96,28.49,83.52,96.4,24.1,20.49,26.03,6.51,20.28,24.08,6.02,28,71.5,17.88,22.5,32.5,8.13,0,0.8
82,5,5/11/92 19:40,5/12/92 2:00,1,0.346,1.548,1.08,0.768,0.448,0.293,1.225,6.33,0.055,0,0,0,67,40,53,0.63,0,0,P,,,1,,5/11/92,5/15/92,5,1992,0.79,3.53,0.71,0.14,0.31,0.06,0.02,0.11,0.02,0,0,0,4.5,19.8,3.96,0.8,1.7,0.34,0,0.35
83,4,6/4/92 14:55,6/5/92 3:40,1,0.469,0.336,0.24,0.196,0.154,0.148,0.417,12.75,0.037,0,0,0,75,54,63,0.56,0,0,P,,,1,,6/4/92,6/7/92,6,1992,1.05,3.87,0.97,0.27,0.52,0.13,0.08,0.26,0.06,0.03,0.06,0.02,3.1,11,2.75,0.7,1.3,0.33,0,0.47
84,2,6/15/92 12:00,6/15/92 15:00,1,0.421,0.384,0.264,0.24,0.21,0.2,0.592,3,0.14,0,0.016,0.016,75,54,63,0.19,0,0,P,,,1,,6/15/92,6/16/92,6,1992,0.83,1.66,0.83,0.09,0.09,0.05,0.06,0.12,0.06,0.02,0.02,0.01,2.3,4.5,2.25,0.1,0.1,0.05,0,0.42
85,4,6/17/92 13:15,6/17/92 14:00,1,0.257,2.244,1.29,0.896,0.49,-9,1.178,0.75,0.343,0,0.431,0.447,78,43,61,0.86,0,0,P,,,1,,6/17/92,6/20/92,6,1992,0.75,2.91,0.73,0.17,0.27,0.07,0.04,0.14,0.04,0.01,0.02,0.01,2.5,9.6,2.4,0.3,0.6,0.15,0,0.26
86,5,6/25/92 14:55,6/25/92 19:00,1,0.351,1.836,1.398,1.036,0.542,0.311,1.643,4.08,0.086,0,0.037,0.037,72,48,60,0.55,0,0,P,,,1,,6/25/92,6/29/92,6,1992,0.59,2.69,0.54,0.08,0.18,0.04,0.05,0.15,0.03,0.01,0.02,0,2.8,13.3,2.66,0.4,0.9,0.18,0,0.35
87,1,7/10/92 3:30,7/10/92 8:10,1,0.279,0.54,0.42,0.36,0.342,0.231,0.671,4.67,0.06,0,0.133,0.133,85,65,75,0.24,0,0,P,,,1,,7/10/92,7/10/92,7,1992,0.45,0.45,0.45,0,0,0,0.42,0.42,0.42,0,0,0,2.6,2.6,2.6,0.2,0.4,0.2,0,0.28
88,7,7/11/92 23:40,7/14/92 2:25,2,1.341,0.708,0.594,0.448,0.344,0.252,2.886,50.75,0.026,0,0.279,0.412,77,54,64,1.58,0,0,P,,,1,,7/11/92,7/17/92,7,1992,1.14,5.52,0.79,0.39,0.8,0.11,1.1,5.37,0.77,0.39,0.79,0.11,5.3,25.5,3.64,1.7,4.5,0.38,0,1.34
89,4,8/7/92 17:30,8/8/92 0:40,1,0.922,0.504,0.438,0.424,0.398,0.31,2.558,7.17,0.129,0,0,0.054,90,60,73,0.73,0,0,P,,,1,,8/7/92,8/10/92,8,1992,1.17,3.76,0.94,0.39,0.67,0.17,0.42,1.32,0.33,0.12,0.26,0.07,3.3,10.8,2.7,1.2,2,0.5,0,0.92
90,2,8/12/92 4:50,8/12/92 18:15,1,0.74,0.492,0.486,0.432,0.37,0.298,1.861,13.42,0.055,0,0,0.922,73,52,62,0.62,0,0,P,,,1,,8/12/92,8/13/92,8,1992,0.98,1.87,0.94,0.23,0.37,0.19,0.27,0.51,0.26,0.08,0.13,0.07,3,5.8,2.9,0.6,1,0.5,0,0.74
91,3,9/2/92 18:50,9/2/92 19:40,1,0.207,0.84,0.6,0.564,0.378,-9,0.607,0.83,0.248,0,0,0,76,52,66,0.31,0,0,P,,,1,,9/2/92,9/4/92,9,1992,0.72,2.08,0.69,0.05,0.08,0.03,0.04,0.11,0.04,0.01,0.02,0.01,1.8,5.3,1.77,0.1,0.2,0.07,0,0.21
92,2,9/6/92 4:10,9/6/92 14:00,1,0.32,0.372,0.27,0.232,0.17,0.139,0.328,9.83,0.033,0,0,0.207,71,58,65,0.2,0,0,P,,,1,,9/6/92,9/7/92,9,1992,0.86,1.68,0.84,0.15,0.26,0.13,0.03,0.07,0.03,0,0,0,2,4,2,0.3,0.6,0.3,0,0.32
93,4,9/9/92 6:15,9/9/92 11:05,1,0.703,1.044,0.858,0.788,0.704,0.539,3.947,4.83,0.145,0,0.228,0.322,69,45,59,0.54,0,0,P,,,1,,9/9/92,9/12/92,9,1992,1.07,3.8,0.95,0.28,0.6,0.15,0.04,0.14,0.04,0.01,0.02,0.01,2.5,8.8,2.2,0.7,1.4,0.35,0,0.7
94,1,9/14/92 6:30,9/14/92 14:35,1,1.034,2.496,2.166,1.68,1.024,0.595,8.591,8.08,0.128,0,0,0.562,65,57,61,0.53,0,0,P,,,1,,9/14/92,9/14/92,9,1992,2.7,2.7,2.7,1.21,1.21,1.21,0.26,0.26,0.26,0.19,0.19,0.19,2.9,2.9,2.9,0,0,0,0,1.03
95,3,9/16/92 8:40,9/18/92 7:50,2,2.059,2.148,1.932,1.82,1.272,0.771,14.142,47.17,0.044,0.002,1.036,1.036,72,51,61,1.22,0,0,P,,,1,,9/16/92,9/18/92,9,1992,23.2,39.26,13.09,18.88,29.13,9.71,3.01,4.47,1.49,2.63,3.63,1.21,8.5,17.4,5.8,4.1,5.7,1.9,0,2.06
96,2,9/20/92 21:20,9/21/92 7:35,1,0.208,0.144,0.132,0.128,0.124,0.107,0.143,10.25,0.02,0,1.044,2.124,65,48,57,0.2,0,0,P,,,1,,9/20/92,9/21/92,9,1992,2.4,4.42,2.21,0.75,1.11,0.56,0.15,0.25,0.12,0.07,0.09,0.05,3.5,6.8,3.4,0.6,1,0.5,0,0.21
97,5,9/26/92 9:25,9/27/92 2:50,1,0.98,0.876,0.768,0.556,0.428,0.301,2.839,17.42,0.056,0,0,0,65,36,53,0.6,0,0,P,,,1,,9/26/92,9/30/92,9,1992,3.6,9.14,1.83,2.45,4.61,0.92,0.32,0.82,0.16,0.27,0.61,0.12,4.4,15.6,3.12,2,3.4,0.68,0,0.98
98,5,10/8/92 17:35,10/9/92 4:15,1,0.228,0.648,0.552,0.436,0.248,0.131,0.431,10.67,0.021,0,0,0,62,42,52,0.26,0,0,P,,,1,,10/8/92,10/12/92,10,1992,0.5,2.37,0.47,0.08,0.2,0.04,0.02,0.1,0.02,0.01,0.02,0,2.6,12.4,2.48,0.3,1.1,0.22,0,0.23
99,3,10/15/92 17:50,10/16/92 8:00,1,0.506,0.36,0.3,0.264,0.248,0.231,0.807,14.17,0.036,0.007,0.018,0.051,51,29,42,0.61,0,0,P,,,1,,10/15/92,10/17/92,10,1992,0.52,1.38,0.46,0.14,0.19,0.06,0.02,0.05,0.02,0.01,0.01,0,3.1,8.2,2.73,0.9,1.1,0.37,0,0.51
100,5,11/1/92 14:55,11/2/92 14:50,1,1.636,0.456,0.384,0.332,0.286,0.218,2.997,23.92,0.068,0,0,0,54,26,40,2.72,0,0,P,,,1,,11/1/92,11/5/92,11,1992,46.65,64.96,12.99,43.36,52.23,10.45,5.64,7.13,1.43,5.34,6.02,1.2,18,45.5,9.1,14.8,26.3,5.26,0,1.64
101,4,11/8/92 17:20,11/9/92 9:15,1,0.322,0.204,0.15,0.152,0.116,0.092,0.205,15.92,0.02,0,0.004,0.044,51,29,42,0.44,0,0,P,,,1,,11/8/92,11/11/92,11,1992,2.02,6.96,1.74,0.85,1.06,0.27,0.19,0.59,0.15,0.08,0.09,0.02,4.9,18.3,4.58,0.8,1.1,0.28,0,0.32
102,3,11/12/92 3:00,11/12/92 19:50,1,0.412,0.12,0.084,0.076,0.066,0.063,0.144,16.83,0.024,0,0.155,0.387,43,24,34,0.33,0,0,P,,,1,,11/12/92,11/14/92,11,1992,5.76,12.95,4.32,3.95,7.18,2.39,0.47,0.94,0.31,0.29,0.5,0.17,6.9,18.7,6.23,2.3,4.9,1.63,0,0.41
103,5,11/19/92 18:35,11/23/92 5:05,2,1.553,0.204,0.18,0.168,0.13,0.105,1.028,82.5,0.019,0,0,0,52,30,39,1.64,0,0,P,,,1,,11/19/92,11/23/92,11,1992,84.24,153.23,30.65,82.98,129.94,25.99,12.63,18.16,3.63,12.55,16.83,3.37,26,75.9,15.18,22.1,40.2,8.04,0,1.55
104,5,11/25/92 15:55,11/26/92 4:20,1,0.356,0.12,0.12,0.112,0.1,0.086,0.193,12.42,0.029,0,0.243,0.86,41,18,33,0.37,0,0,P,,,1,6.67%,11/25/92,11/29/92,11,1992,31.26,70.23,14.05,19.5,28.77,5.75,1.81,3.9,0.78,1.1,1.45,0.29,19,57.4,11.48,8,11.4,2.28,0,0.36
105,3,12/9/92 22:20,12/10/92 11:35,1,0.2,0.12,0.06,0.04,0.04,0.03,0.049,13.25,0.015,0,0,0,38,21,32,0.39,3.5,3.5,P,S,M,2,9.54%,12/9/92,12/11/92,12,1992,2.05,5.84,1.95,0.37,0.52,0.17,0.13,0.36,0.12,0.02,0.02,0.01,5.6,15.9,5.3,0.8,1.1,0.37,0.33,0.53
106,3,12/15/92 3:10,12/16/92 2:50,1,1.018,0.216,0.168,0.156,0.138,0.128,0.797,23.67,0.043,0,0,0.11,45,28,37,1.04,0,U,P,,M,2,27.50%,12/15/92,12/17/92,12,1992,111.35,227.46,75.82,99.92,202.92,67.64,16.17,32.24,10.75,16.06,30.77,10.26,50,99,33,34,62,20.67,NA,NA
107,2,,,,,,,,,,,,,,,,35,16,26,0.07,1,1,P,S,M,3,,12/19/92,12/20/92,12,1992,7.98,12.66,6.33,4.46,5.61,2.81,0.47,0.74,0.37,0.26,0.32,0.16,12,19,9.5,6.8,8.6,4.3,NA,NA
108,4,12/29/92 3:00,12/30/92 21:55,2,0.633,0.156,0.126,0.116,0.098,0.077,0.298,42.92,0.015,0,0,0,42,5,31,0.8,0,U,P,,M,2,,12/29/92,1/1/93,12,1992,12.95,35.93,8.98,9.21,17.62,4.41,0.82,2.21,0.55,0.59,1.02,0.26,7,22,5.5,2,4.6,1.15,NA,NA
109,4,,,,,,,,,,,,,,,,41,14,26,0.39,0.5,N,P,S,M,3,6.67%,1/4/93,1/7/93,1,1993,6.47,19.44,4.86,1.83,4.72,1.18,0.47,1.49,0.37,0.15,0.38,0.1,5.4,18.5,4.63,1.9,4.7,1.18,NA,NA
110,2,,,,,,,,,,,,,,,,27,17,22,0.12,3,U,P,S,M,3,9.17%,1/9/93,1/10/93,1,1993,2.24,4.14,2.07,0.59,0.84,0.42,0.2,0.38,0.19,0.04,0.06,0.03,3.1,6,3,0.3,0.4,0.2,NA,NA
111,8,,,,,,,,,,,,,,,,37,5,21,1.01,10.5,7,P,S,M,3,13.39%,1/13/93,1/20/93,1,1993,1.72,10.13,1.27,0.47,0.71,0.09,0.13,0.9,0.11,0.02,0.04,0.01,3,20.3,2.54,0.6,1.1,0.1,0.94,0.94
112,5,1/21/93 0:00,1/21/93 13:55,1,0.593,0.18,0.162,0.152,0.136,0.12,0.458,13.92,0.043,0,0,0,41,11,30,0.76,0.3,2.3,P,S,M,2,36.25%,1/21/93,1/25/93,1,1993,6.23,23.56,4.71,3.54,6.62,1.32,0.3,1.18,0.24,0.15,0.34,0.07,9,35.2,7.04,5,10.4,2.08,0.83,1.43
113,2,,,,,,,,,,,,,,,,39,17,29,0.12,1.8,N,P,S,M,3,39.17%,1/27/93,1/28/93,1,1993,4.63,9.14,4.57,0.24,0.37,0.19,0.17,0.32,0.16,0.04,0.06,0.03,5.8,11.2,5.6,0.8,1.2,0.6,NA,NA
114,4,,,,,,,,,,,,,,,,48,19,36,0,0,Z,,,M,6,,1/31/93,2/3/93,1,1993,7.76,23.94,5.99,3.44,7.79,1.95,0.25,0.87,0.22,0.13,0.28,0.07,7,24.5,6.13,2.3,4.7,1.18,NA,NA
115,2,,,,,,,,,,,,,,,,48,17,33,0.03,0.5,1,P,S,M,3,,2/5/93,2/6/93,2,1993,3.41,6.38,3.19,1.26,2.08,1.04,0.17,0.33,0.16,0.04,0.07,0.04,5.2,10.2,5.1,1.2,2.2,1.1,NA,NA
116,3,,,,,,,,,,,,,,,,35,19,27,0,0,Z,,,M,6,,2/7/93,2/9/93,2,1993,2.15,5.63,1.88,0.37,0.68,0.23,0.13,0.35,0.12,0.02,0.03,0.01,4,11.5,3.83,0.5,0.5,0.17,NA,NA
117,3,,,,,,,,,,,,,,,,35,22,29,0.07,0.5,N,P,S,M,3,,2/10/93,2/12/93,2,1993,1.56,4.27,1.42,0.52,0.79,0.26,0.12,0.34,0.11,0.02,0.03,0.01,4.3,11.8,3.93,0.8,1.3,0.43,NA,NA
118,4,,,,,,,,,,,,,,,,33,3,22,0,0,Z,,,M,6,,2/14/93,2/17/93,2,1993,0.89,3.35,0.84,0.07,0.11,0.03,0.09,0.32,0.08,0.01,0.02,0.01,3.2,11.8,2.95,0.3,0.6,0.15,NA,NA
119,3,,,,,,,,,,,,,,,,24,-7,15,0.75,13.5,3,P,S,M,3,8.78%,2/22/93,2/24/93,2,1993,2.15,5.81,1.94,0.6,1.23,0.41,0.18,0.49,0.16,0.05,0.11,0.04,6,16.2,5.4,1.5,3.7,1.23,0.26,0.26
120,3,,,,,,,,,,,,,,,,36,9,23,0,0,5,,,M,5,10.16%,2/26/93,2/28/93,2,1993,1.67,4.87,1.62,0.1,0.15,0.05,0.13,0.38,0.13,0.01,0.02,0.01,4,12,4,0,0,0,0.51,0.51
121,8,,,,,,,,,,,,,,,,48,13,35,0.02,0,6,P,,M,5,15.16%,3/1/93,3/8/93,3,1993,107.15,493.94,61.74,103.14,211.15,26.39,10.17,48.36,6.04,9.92,26.51,3.31,34,167,20.88,27,60,5.45,0.91,0.91
122,6,,,,,,,,,,,,,,,,39,5,24,0.39,5.3,2.3,P,S,M,3,12.08%,3/9/93,3/14/93,3,1993,33,81.7,13.62,4.4,10.7,1.78,3.2,7.62,1.27,0.42,1.02,0.17,16,61,10.17,2,5,0.83,0.28,0.28
123,3,,,,,,,,,,,,,,,,42,3,25,0.09,0,3,P,,M,3,10.00%,3/15/93,3/17/93,3,1993,120,169.6,56.53,103,128,42.67,14,18.28,6.09,12.9,15.4,5.13,70,118,39.33,45,60,20,0.3,0.3
124,5,3/22/93 21:30,3/23/93 15:40,1,0.308,0.12,0.078,0.06,0.054,0.05,0.083,18.17,0.017,0,0.006,0.006,42,30,36,0.51,0,U,P,,M,2,,3/22/93,3/26/93,3,1993,88.87,235.62,47.12,46.2,108.88,21.78,7.3,18.63,3.73,4.27,9.94,1.99,46,181,36.2,31,56,11.2,NA,NA
125,3,,,,,,,,,,,,,,,,54,30,40,0,0,Z,,,M,6,,3/27/93,3/29/93,3,1993,56.17,150.65,50.22,17.68,28.87,9.62,4.79,12.66,4.22,2.21,4.48,1.49,45,132,44,7,13,4.33,NA,NA
126,3,,,,,,,,,,,,,,,,52,25,40,0.45,3,U,P,S,M,3,22.50%,3/30/93,4/1/93,3,1993,32.8,74.45,24.82,13.83,18.72,6.24,2.09,4.03,1.34,0.37,0.6,0.2,38,95,31.67,15,21,7,NA,NA
127,4,4/7/93 21:00,4/8/93 12:55,1,1.13,0.216,0.216,0.2,0.192,0.178,1.276,15.92,0.071,0.159,0.159,0.159,55,32,44,1.19,0,0,P,,,1,,4/7/93,4/10/93,4,1993,228.23,312.99,78.25,214.78,252.85,63.21,40.04,47.86,11.96,39.16,43.68,10.92,96,200,50,74,110,27.5,0,1.13
128,3,4/11/93 8:00,4/11/93 23:00,1,0.47,0.216,0.156,0.14,0.132,0.112,0.337,15,0.031,0,0.506,1.324,44,31,38,0.58,NA,0,P,,,1,,4/11/93,4/13/93,4,1993,46.48,81.28,27.09,37.53,46.76,15.59,3.78,6.02,2.01,3.31,3.87,1.29,45,96,32,27,37,12.33,0,0.47
129,2,4/15/93 0:10,4/16/93 9:10,1,1.473,0.264,0.24,0.232,0.214,0.187,1.822,33,0.045,0.12,0.12,0.59,40,33,36,1.78,0,0,P,,,1,40.00%,4/15/93,4/16/93,4,1993,295.13,411.39,205.7,273.43,367.99,184,61.56,73.92,36.96,59.94,70.67,35.34,109,200,100,75,132,66,0,1.47
130,4,4/19/93 0:20,4/20/93 11:50,2,1.519,0.42,0.372,0.328,0.262,0.212,2.073,35.5,0.043,0,0.059,1.598,59,31,43,0.96,2.1,0,P,S,,1,,4/19/93,4/22/93,4,1993,252.83,466.77,116.69,241.15,420.46,105.12,35.47,69.36,17.34,34.56,65.63,16.41,130,271,67.75,110,195,48.75,0,1.52
131,5,4/27/93 11:30,4/28/93 3:10,1,0.342,0.18,0.15,0.14,0.108,0.087,0.206,15.67,0.022,0,0,0.014,72,36,49,0.5,0,0,P,,,1,,4/27/93,5/1/93,4,1993,8.37,34.56,6.91,2.21,6.48,1.3,0.37,1.57,0.31,0.1,0.3,0.06,13,54.3,10.86,3.9,10.6,2.12,0,0.34
132,3,5/14/93 10:25,5/14/93 18:55,1,0.4,1.872,1.284,0.98,0.598,0.316,1.947,8.5,0.047,0,0.002,0.002,77,39,57,0.15,0,0,P,,,1,,5/14/93,5/16/93,5,1993,2.54,6.71,2.24,0.59,0.94,0.31,0.17,0.44,0.15,0.05,0.07,0.02,6.7,17.7,5.9,1.5,2.4,0.8,0,0.4
133,2,5/18/93 2:15,5/18/93 6:30,1,0.205,0.264,0.192,0.144,0.12,0.09,0.14,4.25,0.048,0,0,0.4,55,38,48,0.13,0,0,P,,,1,,5/18/93,5/19/93,5,1993,2.2,4.34,2.17,0.11,0.16,0.08,0.13,0.26,0.13,0.01,0.02,0.01,5.8,11.5,5.75,0.3,0.5,0.25,0,0.21
134,4,5/22/93 21:05,5/23/93 22:30,2,0.729,0.408,0.348,0.304,0.268,0.207,0.982,25.42,0.029,0,0,0.247,65,46,55,1.04,0,0,P,,,1,,5/22/93,5/25/93,5,1993,3.62,11.02,2.75,1.02,2.08,0.52,0.19,0.58,0.15,0.06,0.12,0.03,9.6,29.1,7.28,3.2,6.5,1.63,0,0.73
135,5,5/27/93 2:20,5/31/93 1:50,3,1.168,1.068,0.87,0.692,0.452,0.151,1.94,95.5,0.012,0,0.047,0.776,65,40,52,1.1,0,0,P,,,1,,5/27/93,5/31/93,5,1993,18.07,63.7,12.74,10.32,34.48,6.9,2.2,6.48,1.3,1.35,3.91,0.78,15,46.3,9.26,5.8,8.1,1.62,0,1.17
136,3,6/7/93 11:00,6/8/93 10:40,2,2.254,3.372,2.58,2.064,1.366,0.898,21.327,23.67,0.095,0.004,0.147,0.18,76,47,58,2.65,0,0,P,,,1,,6/7/93,6/9/93,6,1993,454.73,522.32,174.11,439.96,488.46,162.82,132.02,142.31,47.44,130.43,138.61,46.2,125,165.5,55.17,109,127.9,42.63,0,2.25
137,2,6/14/93 1:45,6/14/93 8:00,1,0.477,0.372,0.288,0.28,0.232,0.213,0.725,6.25,0.076,0,0,0,81,53,66,0.44,0,0,P,,,1,,6/14/93,6/15/93,6,1993,4.89,8.66,4.33,1.91,2.7,1.35,0.42,0.73,0.37,0.19,0.27,0.14,8.5,15.5,7.75,2.5,3.5,1.75,0,0.48
138,5,6/17/93 8:05,6/17/93 23:35,1,0.532,0.756,0.714,0.616,0.342,0.188,1.32,15.5,0.034,0,0,0.477,75,49,60,1,0,0,P,,,1,,6/17/93,6/21/93,6,1993,5.96,23.52,4.7,2.71,8.11,1.62,0.46,1.82,0.36,0.21,0.62,0.12,15,58,11.6,8,20.6,4.12,0,0.53
139,1,6/30/93 1:40,6/30/93 9:25,1,0.204,0.264,0.192,0.2,0.154,0.134,0.191,7.75,0.026,0,0,0.126,65,56,61,0.18,0,0,P,,,1,,6/30/93,6/30/93,6,1993,0.85,0.85,0.85,0.02,0.02,0.02,0.06,0.06,0.06,0,0,0,3.9,3.9,3.9,0.1,0.1,0.05,0,0.2
140,5,7/2/93 5:15,7/5/93 23:10,3,2.989,3.12,2.418,1.796,1.146,1.045,27.035,89.92,0.033,0,0.204,0.204,84,56,71,1.29,0,0,P,,,1,,7/2/93,7/6/93,7,1993,278.44,551.75,110.35,246.49,484.72,96.94,100.69,152.6,30.52,97.45,145.88,29.18,92,135.2,27.04,67,70.8,14.16,0,2.99
141,5,7/8/93 16:15,7/9/93 11:00,1,1.142,2.988,2.568,2.316,1.418,0.751,14.484,18.75,0.061,0.005,1.655,2.713,83,58,70,1.15,0,0,P,,,1,,7/8/93,7/12/93,7,1993,382.75,461.55,92.31,363.55,392.26,78.45,112.47,120.72,24.14,110.34,113.49,22.7,70,135,27,55,74.8,14.96,0,1.14
142,2,7/17/93 22:40,7/18/93 3:20,1,0.207,0.42,0.372,0.312,0.224,0.169,0.308,4.67,0.044,0,0,0.081,75,64,70,0.15,0,0,P,,,1,,7/17/93,7/18/93,7,1993,2.87,5.67,2.84,0.18,0.29,0.15,0.19,0.37,0.19,0.01,0.01,0.01,5.5,10.6,5.3,0.4,0.4,0.2,0,0.21
143,2,7/25/93 1:30,7/25/93 7:10,1,0.683,1.284,1.254,1.048,0.662,0.422,3.412,5.67,0.121,0.023,0.028,0.028,84,66,76,1.43,0,0,P,,,1,,7/25/93,7/26/93,7,1993,2.61,4.5,2.25,1.14,1.55,0.78,0.19,0.33,0.16,0.08,0.11,0.06,7.3,12.8,6.4,3.5,4.5,2.25,0,0.68
144,1,8/9/93 9:25,8/9/93 11:40,1,0.239,0.336,0.288,0.272,0.246,0.192,0.386,2.25,0.106,0,0,0.075,76,56,66,0.17,0,0,P,,,1,,8/9/93,8/9/93,8,1993,0.94,0.94,0.94,0,0,0,0.07,0.07,0.07,0,0,0,2.9,2.9,2.9,0,0,0,0,0.24
145,2,8/23/93 17:15,8/23/93 17:50,1,0.243,0.768,0.732,0.54,0.468,-9,0.931,0.58,0.417,0,0,0.005,90,69,78,0.04,0,0,P,,,1,,8/23/93,8/24/93,8,1993,0.98,1.95,0.98,0.03,0.05,0.03,0.07,0.15,0.07,0,0,0,3,6,3,0.1,0.2,0.1,0,0.24
146,4,8/30/93 14:20,8/31/93 3:10,1,0.432,0.336,0.3,0.296,0.278,0.238,0.808,12.83,0.034,0.123,0.128,0.181,89,52,71,0.72,0,0,P,,,1,,8/30/93,9/2/93,8,1993,1.03,4.06,1.02,0.03,0.06,0.02,0.17,0.58,0.15,0.03,0.07,0.02,2.9,11.6,2.9,0,0,0,0,0.43
147,4,9/13/93 9:25,9/15/93 1:10,1,2.32,1.248,1.152,0.984,0.678,0.426,10.683,39.75,0.058,0,0.177,0.21,75,44,58,2.38,0,0,P,,,1,,9/13/93,9/16/93,9,1993,28.23,40.48,10.12,27.16,35.02,8.76,2.75,3.86,0.96,2.65,3.43,0.86,13,32.6,8.15,9.8,16,4,0,2.32
148,3,9/20/93 8:30,9/21/93 1:00,1,1.459,0.708,0.612,0.592,0.534,0.339,5.523,16.5,0.088,0.053,0.091,0.091,70,44,55,1.31,0,0,P,,,1,,9/20/93,9/22/93,9,1993,43.68,81.3,27.1,41.07,74.66,24.89,8.1,12.37,4.12,7.9,11.85,3.95,19,38.8,12.93,10.9,18.3,6.1,0,1.46
149,6,10/5/93 22:25,10/9/93 4:50,2,0.875,0.42,0.312,0.256,0.208,0.146,0.85,78.42,0.011,0,0,0.016,78,31,53,0.85,0,0,P,,,1,,10/5/93,10/10/93,10,1993,3.4,10.52,1.75,1.42,2.31,0.39,0.24,0.61,0.1,0.13,0.19,0.03,5.7,27.1,4.52,0.8,1.6,0.27,0,0.88
150,3,10/20/93 8:40,10/21/93 7:25,1,0.567,0.288,0.246,0.232,0.21,0.158,0.681,22.75,0.025,0,0.016,0.122,57,34,46,0.35,0,0,P,,,1,,10/20/93,10/22/93,10,1993,3.8,6.9,2.3,2.5,3.24,1.08,0.32,0.6,0.2,0.17,0.22,0.07,5.9,14.9,4.97,1.3,1.8,0.6,0,0.57
151,4,11/12/93 20:50,11/13/93 4:00,1,0.334,0.24,0.24,0.216,0.182,0.168,0.384,7.17,0.047,0,0.038,0.038,61,32,42,0.52,0,N,P,,M,2,,11/12/93,11/15/93,11,1993,2.52,9.11,2.28,0.5,0.63,0.16,0.17,0.63,0.16,0.04,0.08,0.02,5.2,19.5,4.88,1.2,1.3,0.33,NA,NA
152,3,11/25/93 14:05,11/26/93 17:25,1,0.579,0.144,0.096,0.088,0.082,0.073,0.244,27.33,0.021,0,0,0,42,18,33,0.71,0,N,P,,M,2,,11/25/93,11/27/93,11,1993,3.86,8.57,2.86,1.94,3.02,1.01,0.33,0.64,0.21,0.23,0.38,0.13,4,11.9,3.97,0.2,0.3,0.1,NA,NA
153,6,,,,,,,,,,,,,,,,40,12,27,0.22,3,4,P,S,M,3,18.17%,2/12/94,2/17/94,2,1994,5.13,11.4,1.9,3.84,5.11,0.85,0.25,0.79,0.13,0.14,0.19,0.03,6.2,21,3.5,3.2,4.5,0.75,0.73,0.73
154,4,2/19/94 13:40,2/20/94 10:45,1,0.434,0.12,0.114,0.096,0.084,0.07,0.188,21.08,0.021,0,0,0.002,49,25,38,0.53,0,11.5,P,,M,2,38.11%,2/18/94,2/21/94,2,1994,111.07,261.68,65.42,100.84,121.39,30.35,4.17,7.92,1.98,2.24,3.76,0.94,36,80.5,20.13,13.5,19,4.75,4.38,4.82
155,4,,,,,,,,,,,,,,,,35,10,21,1.22,12.9,2.4,P,S,M,3,15.20%,2/22/94,2/25/94,2,1994,167.76,500.26,125.06,118.38,179.36,44.84,4.57,13.51,3.38,2.96,4.07,1.02,72,218,54.5,53,108,27,0.36,0.36
