4,6,na,na,na,na,na,na,na,na,na,na,na,na,na,48,13,29,0.51,14,N,P,S,M,3,14.66,337,-0.463550271,0.886070622,12,1990,1.17,6.36,1.06,0.2,0.43,0.07,0.17,0.9,0.15,0.03,0.05,0.01,5.4,29.4,4.9,1.3,2.4,0.4,na,na
5,5,na,na,na,na,na,na,na,na,na,na,na,na,na,40,11,27,0.55,4,N,P,S,M,3,19.87,345,-0.3375229,0.941317318,12,1990,1.12,5.46,1.09,0.09,0.18,0.04,0.17,0.82,0.16,0.01,0.02,0,5.2,25.3,5.06,0.3,0.6,0.12,na,na
6,4,na,na,na,na,na,na,na,na,na,na,na,na,na,33,20,29,0.83,4,N,P,S,M,3,16.96,350,-0.255353295,0.966847814,12,1990,1.16,4.58,1.14,0.04,0.09,0.02,0.18,0.71,0.18,0.01,0.02,0,5.3,21.1,5.28,0.2,0.5,0.13,na,na
7,2,na,na,na,na,na,na,na,na,na,na,na,na,na,8,-15,-1,0.06,1,N,P,S,M,3,20.12,355,-0.171293144,0.985220107,12,1990,1.12,2.2,1.1,0.11,0.13,0.07,0.18,0.35,0.18,0.02,0.02,0.01,5.2,10.2,5.1,0.7,1.2,0.6,na,na
8,5,na,na,na,na,na,na,na,na,na,na,na,na,na,27,-7,9,0.06,1,U,P,S,M,3,22.87,363,-0.034421612,0.999407401,12,1990,1.04,5,1,0.09,0.27,0.05,0.18,0.87,0.17,0.02,0.05,0.01,4.9,23.6,4.72,0.5,1,0.2,na,na
9,4,na,na,na,na,na,na,na,na,na,na,na,na,na,19,-10,6,0.29,2,U,P,S,M,3,22.29,4,0.068802427,0.997630305,1,1991,0.9,3.45,0.86,0.05,0.1,0.03,0.15,0.59,0.15,0.01,0.02,0.01,4.9,19,4.75,0.2,0.4,0.1,na,na
10,3,na,na,na,na,na,na,na,na,na,na,na,na,na,42,-5,22,0,0,2,0,0,M,5,26.69,19,0.321269662,0.946987753,1,1991,0.91,2.65,0.88,0.08,0.19,0.06,0.15,0.44,0.15,0.02,0.03,0.01,5.2,15.1,5.03,0.7,1.3,0.43,0.53,0.53
11,2,na,na,na,na,na,na,na,na,na,na,na,na,na,29,-8,10,0.03,0,N,P,0,M,3,23.81,23,0.385663406,0.922639549,1,1991,0.89,1.7,0.85,0.09,0.16,0.08,0.15,0.28,0.14,0.02,0.03,0.02,5,9.5,4.75,0.9,1.3,0.65,na,na
12,4,na,na,na,na,na,na,na,na,na,na,na,na,na,31,-1,15,0,0,N,0,0,M,7,24.65,26,0.432775593,0.901501684,1,1991,0.9,3.31,0.83,0.08,0.1,0.03,0.15,0.55,0.14,0.02,0.04,0.01,4.9,18,4.5,0.7,1.1,0.28,na,na
13,15,na,na,na,na,na,na,na,na,na,na,na,na,na,50,-6,29,0,0,8,0,0,M,5,27.44,32,0.523415607,0.852077521,2,1991,1.15,15.58,1.04,0.2,0.65,0.04,0.19,2.55,0.17,0.03,0.12,0.01,5.7,78.3,5.22,0.9,2.7,0.18,2.2,2.2
14,5,na,na,na,na,na,na,na,na,na,na,na,na,na,47,9,26,0.05,0,1,0,0,M,5,32.94,51,0.769414827,0.638749422,2,1991,1.3,5.87,1.17,0.2,0.53,0.11,0.21,0.94,0.19,0.03,0.08,0.02,5.9,26.7,5.34,0.9,2.1,0.42,0.33,0.33
16,3,na,na,na,na,na,na,na,na,na,na,na,na,na,53,10,33,0.1,0,U,P,0,M,3,10,64,0.891981346,0.452072204,3,1991,2.25,5.3,1.77,1.03,1.39,0.46,0.58,0.99,0.33,0.38,0.38,0.13,9.2,21.6,7.2,3.4,5,1.67,na,na
18,3,na,na,na,na,na,na,na,na,na,na,na,na,na,47,24,38,0.03,0,Z,0,0,M,6,na,69,0.927541684,0.373719715,3,1991,2.1,5.43,1.81,0.59,0.91,0.3,1.3,1.77,0.59,1.09,1.13,0.38,8.1,21,7,2.3,3.4,1.13,na,na
19,5,na,na,na,na,na,na,na,na,na,na,na,na,na,49,26,38,0.04,0,U,P,0,M,3,na,73,0.951056516,0.309016994,3,1991,1.94,8.91,1.78,0.21,0.56,0.11,0.26,1.2,0.24,0.03,0.07,0.01,7,32.9,6.58,0.4,0.7,0.14,na,na
51,2,na,na,na,na,na,na,na,na,na,na,na,na,na,37,8,22,0,0,1,0,0,M,5,14.98,312,-0.790945657,0.611886401,11,1991,10.27,19.2,9.6,2.48,3.61,1.81,1.46,2.83,1.42,0.17,0.25,0.13,7.9,15.8,7.9,0,0,0,0.15,0.15
54,2,na,na,na,na,na,na,na,na,na,na,na,na,na,47,26,41,0,0,Z,0,0,M,6,na,324,-0.648629561,0.761104259,11,1991,10.85,20.38,10.19,2.57,3.82,1.91,1.82,3.54,1.77,0.23,0.35,0.18,11,21,10.5,1,1,0.5,na,na
55,2,na,na,na,na,na,na,na,na,na,na,na,na,na,34,10,22,0.25,0,N,P,0,M,3,7.2,327,-0.60847687,0.793571609,11,1991,7.55,14.54,7.27,1.71,2.86,1.43,1.56,3.1,1.55,0.18,0.34,0.17,9.9,19.7,9.85,0.2,0.3,0.15,na,na
57,3,na,na,na,na,na,na,na,na,na,na,na,na,na,46,20,34,0,0,N,0,0,M,7,26.78,341,-0.401487989,0.915864288,12,1991,5.85,15.02,5.01,1.5,2.23,0.74,1.17,3.37,1.12,0.12,0.21,0.07,9.1,27.1,9.03,0.1,0.1,0.03,na,na
59,2,na,na,na,na,na,na,na,na,na,na,na,na,na,36,21,30,0.2,1,1,P,S,M,3,47.7,354,-0.18822671,0.982125606,12,1991,3.72,7.43,3.71,0.1,0.19,0.1,1.23,2.45,1.22,0.03,0.05,0.03,7.8,15.5,7.75,0.2,0.3,0.15,0.48,0.48
60,14,na,na,na,na,na,na,na,na,na,na,na,na,na,38,15,31,0.01,0,5,0,0,M,5,44.75,357,-0.137278772,0.990532452,12,1991,3.55,41.59,2.97,0.32,1.04,0.07,1.18,14.25,1.02,0.09,0.25,0.02,7.8,101.7,7.26,0.4,0.5,0.04,2.24,2.24
61,4,na,na,na,na,na,na,na,na,na,na,na,na,na,46,12,30,0.15,0,U,P,0,M,3,34.86,8,0.137278772,0.990532452,1,1992,2.66,10.2,2.55,0.14,0.32,0.08,0.96,3.68,0.92,0.06,0.12,0.03,7.9,30.6,7.65,0.4,0.9,0.23,na,na
62,2,na,na,na,na,na,na,na,na,na,na,na,na,na,37,6,21,0,0,Z,0,0,M,6,32.86,13,0.221921513,0.975064532,1,1992,2.33,4.58,2.29,0.16,0.25,0.13,0.85,1.68,0.84,0.05,0.08,0.04,7.4,14.8,7.4,0,0,0,na,na
63,2,na,na,na,na,na,na,na,na,na,na,na,na,na,38,7,25,0,0,Z,0,0,M,6,20.38,20,0.3375229,0.941317318,1,1992,1.7,3.38,1.69,0.04,0.07,0.04,0.64,1.28,0.64,0.02,0.04,0.02,6.2,12.4,6.2,0.3,0.3,0.15,na,na
65,2,na,na,na,na,na,na,na,na,na,na,na,na,na,37,24,32,0,0,Z,0,0,M,6,29.13,30,0.49377555,0.869589389,1,1992,1.8,3.58,1.79,0.04,0.08,0.04,0.6,1.19,0.6,0.03,0.04,0.02,6.7,13.3,6.65,0.2,0.3,0.15,na,na
66,6,na,na,na,na,na,na,na,na,na,na,na,na,na,43,12,32,0,0,2,0,0,M,5,32.48,33,0.538005172,0.842941537,2,1992,1.9,11.14,1.86,0.23,0.43,0.07,0.6,3.46,0.58,0.09,0.18,0.03,7,41.3,6.88,0.4,1.1,0.18,0.65,0.65
67,3,na,na,na,na,na,na,na,na,na,na,na,na,na,40,28,35,0.24,2.5,1.5,P,S,M,3,28.62,48,0.735417023,0.677614789,2,1992,7.47,13.49,4.5,5.75,8.17,2.72,1.38,3.08,1.03,0.93,1.68,0.56,8,22.4,7.47,1.1,1.7,0.57,0.43,0.43
68,7,na,na,na,na,na,na,na,na,na,na,na,na,na,60,21,38,0.13,0,4,P,0,M,3,26.65,56,0.821476553,0.570242293,2,1992,218.12,359.6,51.37,197.05,273.19,39.03,139.29,183.95,26.28,129.92,150.77,21.54,17,78.8,11.26,7.2,18.6,1.55,1.07,1.07
71,14,na,na,na,na,na,na,na,na,na,na,na,na,na,63,10,34,0.26,0,3,P,0,M,3,13.44,73,0.951056516,0.309016994,3,1992,9.11,61.4,4.39,4.56,6.6,0.47,2.14,23.89,1.71,0.23,1.18,0.08,10,137.1,9.79,0.5,3,0.21,0.4,0.4
73,7,na,na,na,na,na,na,na,na,na,na,na,na,na,70,23,42,0,0,Z,0,0,M,6,na,91,0.99999074,0.004303538,3,1992,2.89,17.21,2.46,0.33,1.17,0.17,0.88,5.12,0.73,0.11,0.39,0.06,9.3,63.3,9.04,0.2,3.1,0.26,na,na
74,7,na,na,na,na,na,na,na,na,na,na,na,na,na,65,22,41,0.33,0,U,P,0,M,3,na,98,0.993256849,-0.1159346,4,1992,1.92,11.52,1.65,0.16,0.55,0.08,0.55,3.2,0.46,0.05,0.16,0.02,8.6,58.7,8.39,0.4,1.5,0.13,na,na
96,3,na,na,na,na,na,na,na,na,na,na,na,na,na,33,6,21,0.18,2,1,P,S,M,3,10,354,-0.18822671,0.982125606,12,1992,6.02,17.3,5.77,0.43,0.64,0.21,1.08,3.17,1.06,0.03,0.05,0.02,8.4,25,8.33,0.1,0.1,0.03,0.1,0.1
