storm_num,num_days,startdatetime,enddatetime,num_events,theisen,p5max,p10max,p15max,p30max,p60max,ei,duration,intense,ap_1day,ap_2day,ap_3day,tmax,tmin,tmean,nws_prec,nws_snow,melt_snow,p,s,m,event_type,sweq,start_day,end_day,month,year,ptot_max,ptot_tot,ptot_avg,pstorm_max,pstorm_tot,pstorm_avg,stot_max,stot_tot,stot_avg,sstorm_max,sstorm_tot,sstorm_avg,qtot_max,qtot_tot,qtot_avg,qstorm_max,qstorm_tot,qstorm_avg,melt_water,total_water
33,2,5/28/1991 2:20,5/29/1991 13:55,1,0.506,1.464,1.44,0.996,0.526,0.282,2.016,35.583,0.014,NA,0.477,1.631,89,67,79,0.19,0,0,P,0,0,1,,5/28/1991,5/29/1991,5,1991,46.41,56.35,28.18,36.71,36.95,18.48,57.15,64.35,32.18,53.3,56.65,28.33,18,30,15,6,6,3,0,0.51
34,5,5/30/1991 6:55,6/1/1991 17:15,3,1.136,1.56,1.26,1.156,0.734,0.401,4.592,58.333,0.019,NA,0,0.344,NA,67,NA,1.91,0,0,P,0,0,1,,5/30/1991,6/3/1991,5,1991,287.26,403.36,80.67,276.8,355.28,71.06,255.11,285.77,57.15,248.21,259.7,51.94,21,72,14.4,9,15,3,0,1.14
35,3,6/10/1991 3:15,6/10/1991 8:05,1,0.453,0.504,0.474,0.348,0.206,0.195,0.625,4.833,0.094,NA,0.102,0.114,NA,NA,NA,0.32,0,0,P,0,0,1,,6/10/1991,6/12/1991,6,1991,5.84,16.53,5.51,0.34,0.69,0.23,1.37,3.74,1.25,0.15,0.24,0.08,9,25.5,8.5,0.9,1.2,0.4,0,0.45
36,6,6/13/1991 19:00,6/15/1991 4:10,2,1.254,2.016,1.542,1.392,0.83,0.457,7.263,33.167,0.038,NA,0,0,NA,NA,NA,1.03,0,0,P,0,0,1,,6/13/1991,6/18/1991,6,1991,97.76,161.57,26.93,81.57,100.29,16.72,17.97,25.57,4.26,16.84,19.6,3.27,14,56.7,9.45,6,8.7,1.45,0,1.25
37,1,7/1/1991 1:55,7/1/1991 5:40,1,0.252,0.312,0.234,0.236,0.22,0.155,0.358,3.75,0.067,NA,0,0,88,68,78,0.26,0,0,P,0,0,1,,7/1/1991,7/1/1991,7,1991,3.53,3.53,3.53,0.22,0.22,0.22,0.61,0.61,0.61,0.03,0.03,0.03,7.3,7.3,7.3,0.5,0.5,0.25,0,0.25
38,4,7/11/1991 19:45,7/12/1991 11:25,1,0.875,0.48,0.396,0.336,0.314,0.304,1.899,15.667,0.056,NA,0.002,0.014,85,62,75,1.2,0,0,P,0,0,1,,7/11/1991,7/14/1991,7,1991,10.4,22.33,5.58,6.58,6.9,1.73,3.8,6.18,1.55,3.05,3.13,0.78,8.7,28.7,7.18,2.2,2.9,0.73,0,0.88
39,2,7/17/1991 4:40,7/17/1991 21:00,1,1.052,0.78,0.636,0.436,0.308,0.268,2.31,16.333,0.064,NA,0,0.697,91,68,78,1.38,0,0,P,0,0,1,,7/17/1991,7/18/1991,7,1991,9.4,17.6,8.8,4.67,8.14,4.07,3.2,4.31,2.16,2.2,2.31,1.16,8.4,16.5,8.25,2,3.7,1.85,0,1.05
40,5,7/20/1991 5:30,7/22/1991 7:35,2,2.298,1.104,0.9,0.904,0.754,0.591,10.1,50.083,0.046,NA,0,0.637,88,58,76,2.94,0,0,P,0,0,1,,7/20/1991,7/24/1991,7,1991,436.13,551.07,110.21,418.93,472.11,94.42,218.33,255.98,51.2,212.43,231.79,46.36,24,66.9,13.38,16.7,28.3,5.66,0,2.3
41,4,7/27/1991 12:35,7/28/1991 17:55,1,0.547,0.204,0.192,0.168,0.124,0.093,0.353,29.333,0.019,NA,0.377,0.381,79,50,65,0.56,0,0,P,0,0,1,,7/27/1991,7/30/1991,7,1991,9.9,33.78,8.45,2.3,3.48,0.87,2.1,6.89,1.72,0.54,0.82,0.21,8.3,30.1,7.53,1.1,1.4,0.35,0,0.55
42,5,8/7/1991 14:30,8/8/1991 9:50,1,2.162,0.576,0.558,0.484,0.37,0.316,5.486,19.333,0.112,NA,0,0.018,88,58,70,2.45,0,0,P,0,0,1,,8/7/1991,8/11/1991,8,1991,141.51,181.24,36.25,134.94,148.61,29.72,62.3,72.18,14.44,60.27,63.25,12.65,19,50.9,10.18,12.7,15.8,3.16,0,2.16
43,3,8/16/1991 17:10,8/17/1991 1:40,1,0.243,0.3,0.27,0.252,0.22,0.178,0.338,8.5,0.029,NA,0.01,0.141,83,63,73,0.35,0,0,P,0,0,1,,8/16/1991,8/18/1991,8,1991,4.73,13.65,4.55,0.43,0.75,0.25,1.21,3.37,1.12,0.22,0.4,0.13,7,20.2,6.73,0.5,1.1,0.37,0,0.24
44,2,9/8/1991 6:55,9/8/1991 13:45,1,0.643,0.48,0.414,0.36,0.322,0.278,1.446,6.833,0.094,NA,0,0.05,85,64,75,1.01,0,0,P,0,0,1,,9/8/1991,9/9/1991,9,1991,4.6,8.96,4.48,0.75,1.34,0.67,1.5,2.47,1.23,0.55,0.72,0.36,6.9,13.7,6.85,0.8,1.5,0.75,0,0.64
45,2,9/11/1991 6:20,9/11/1991 21:25,1,0.796,0.408,0.378,0.328,0.28,0.261,1.423,15.083,0.053,NA,0,0,72,57,64,0.8,0,0,P,0,0,1,,9/11/1991,9/12/1991,9,1991,5.7,10.8,5.4,1.93,3.09,1.55,1.9,2.79,1.39,1.1,1.16,0.58,7.3,14.4,7.2,1,1.8,0.9,0,0.8
46,4,9/13/1991 23:45,9/14/1991 14:10,1,0.673,1.164,0.972,0.744,0.392,0.222,1.951,14.417,0.047,NA,0,0,82,50,70,0.8,0,0,P,0,0,1,,9/13/1991,9/16/1991,9,1991,11.8,24.84,6.21,7.86,8.28,2.07,4.3,7.19,1.8,3.47,3.5,0.88,9,29.1,7.28,2.4,3,0.75,0,0.67
47,4,9/24/1991 2:05,9/24/1991 12:35,1,0.299,0.12,0.084,0.084,0.074,0.067,0.106,10.5,0.028,NA,0.083,0.085,62,31,47,0.57,0,0,P,0,0,1,,9/24/1991,9/27/1991,9,1991,5.34,20.86,5.22,0.28,0.83,0.21,1.53,5.98,1.49,0.08,0.24,0.06,6.6,25.7,6.43,0.5,1.5,0.38,0,0.3
48,3,10/5/1991 16:00,10/6/1991 2:10,1,0.211,0.096,0.084,0.084,0.074,0.065,0.075,10.167,0.021,0.19,0.193,0.199,59,27,42,0.43,0,0,P,0,0,1,,10/5/1991,10/7/1991,10,1991,4.39,12.66,4.22,0.67,0.91,0.3,1.29,3.72,1.24,0.18,0.25,0.08,6.9,19.8,6.6,0.5,0.6,0.2,0,0.21
49,3,10/23/1991 21:45,10/24/1991 0:50,1,1.036,1.488,1.392,1.308,1.124,0.823,9.958,3.083,0.336,0,0,0.002,71,36,50,0.96,0,0,P,0,0,1,,10/23/1991,10/25/1991,10,1991,207.9,223.86,74.62,197.26,200.52,66.84,52.4,54.07,18.02,51.41,51.45,17.15,14,28,9.33,7.6,8.8,2.93,0,1.04
50,4,10/31/1991 11:25,11/2/1991 1:05,1,2.742,2.484,2.364,1.656,0.974,0.612,19.291,37.667,0.073,0,0.09,0.09,38,11,23,3.11,NA,0,P,0,0,1,12.98%,10/31/1991,11/3/1991,10,1991,1387.68,1511.55,377.89,1383.47,1453.76,363.44,631.85,680.4,170.1,631.04,673.9,168.48,82,113.8,28.45,71,74.3,18.58,0,2.74
51,2,,,,,,,,,,,,,,,,37,8,22,0,0,1,0,0,M,5,14.98%,11/8/1991,11/9/1991,11,1991,10.27,19.2,9.6,2.48,3.61,1.81,1.46,2.83,1.42,0.17,0.25,0.13,7.9,15.8,7.9,0,0,0,0.15,0.15
52,2,11/14/1991 14:25,11/15/1991 7:40,1,0.668,0.24,0.234,0.212,0.208,0.184,0.812,17.25,0.039,0,0,0.008,46,30,39,0.56,0,2,P,0,M,2,33.75%,11/14/1991,11/15/1991,11,1991,74.31,114.92,57.46,55.1,76.5,38.25,12.75,20.68,10.34,9.94,15.05,7.53,14,26,13,5.3,8.6,4.3,0.68,1.34
53,2,11/17/1991 13:00,11/18/1991 6:20,1,1.25,0.264,0.252,0.24,0.222,0.21,1.756,17.333,0.072,0.002,0.672,0.672,50,24,39,1.29,0,1,P,0,M,2,38.00%,11/17/1991,11/18/1991,11,1991,228.31,299.25,149.62,200.95,244.53,122.27,94.14,134.06,67.03,88.1,121.98,60.99,23,37,18.5,13,17,8.5,0.38,1.63
54,2,,,,,,,,,,,,,,,,47,26,41,0,0,Z,0,0,M,6,,11/20/1991,11/21/1991,11,1991,10.85,20.38,10.19,2.57,3.82,1.91,1.82,3.54,1.77,0.23,0.35,0.18,11,21,10.5,1,1,0.5,NA,NA
55,2,,,,,,,,,,,,,,,,34,10,22,0.25,NA,N,P,0,M,3,7.20%,11/23/1991,11/24/1991,11,1991,7.55,14.54,7.27,1.71,2.86,1.43,1.56,3.1,1.55,0.18,0.34,0.17,9.9,19.7,9.85,0.2,0.3,0.15,NA,NA
56,2,11/29/1991 13:30,11/30/1991 4:05,1,0.846,0.264,0.234,0.216,0.214,0.17,1.049,14.583,0.058,0,0.014,0.014,33,9,24,0.97,0,0,P,0,0,1,18.42%,11/29/1991,11/30/1991,11,1991,38.26,59.26,29.63,18.53,19.8,9.9,13.12,23.73,11.86,11.25,19.98,9.99,15,27,13.5,6.3,9.6,4.8,0,0.85
57,3,,,,,,,,,,,,,,,,46,20,34,0,0,N,0,0,M,7,26.78%,12/7/1991,12/9/1991,12,1991,5.85,15.02,5.01,1.5,2.23,0.74,1.17,3.37,1.12,0.12,0.21,0.07,9.1,27.1,9.03,0.1,0.1,0.03,NA,NA
58,4,12/12/1991 3:45,12/12/1991 19:10,1,0.884,0.168,0.138,0.132,0.126,0.119,0.639,15.417,0.057,0.002,0.002,0.002,37,3,24,1.01,0,1,P,0,M,2,38.39%,12/12/1991,12/15/1991,12,1991,35.97,57.65,14.41,33.11,43.25,10.81,17.41,22.59,5.65,16.48,17.93,4.48,14,43.4,10.85,5.4,8.4,2.1,0.38,1.27
59,2,,,,,,,,,,,,,,,,36,21,30,0.2,1,1,P,S,M,3,47.70%,12/20/1991,12/21/1991,12,1991,3.72,7.43,3.71,0.1,0.19,0.1,1.23,2.45,1.22,0.03,0.05,0.03,7.8,15.5,7.75,0.2,0.3,0.15,0.48,0.48
60,14,,,,,,,,,,,,,,,,38,15,31,0.01,0,5,P,0,M,5,44.75%,12/23/1991,1/5/1992,12,1991,3.55,41.59,2.97,0.32,1.04,0.07,1.18,14.25,1.02,0.09,0.25,0.02,7.8,101.7,7.26,0.4,0.5,0.04,2.24,2.24
61,4,,,,,,,,,,,,,,,,46,12,30,0.15,0,U,P,0,M,3,34.86%,1/8/1992,1/11/1992,1,1992,2.66,10.2,2.55,0.14,0.32,0.08,0.96,3.68,0.92,0.06,0.12,0.03,7.9,30.6,7.65,0.4,0.9,0.23,NA,NA
62,2,,,,,,,,,,,,,,,,37,6,21,0,0,Z,0,0,M,6,32.86%,1/13/1992,1/14/1992,1,1992,2.33,4.58,2.29,0.16,0.25,0.13,0.85,1.68,0.84,0.05,0.08,0.04,7.4,14.8,7.4,0,0,0,NA,NA
63,2,,,,,,,,,,,,,,,,38,7,25,0,0,Z,0,0,M,6,20.38%,1/20/1992,1/21/1992,1,1992,1.7,3.38,1.69,0.04,0.07,0.04,0.64,1.28,0.64,0.02,0.04,0.02,6.2,12.4,6.2,0.3,0.3,0.15,NA,NA
64,3,1/22/1992 12:25,1/23/1992 4:10,1,0.278,0.108,0.078,0.088,0.068,0.054,0.092,15.75,0.018,0.002,0.002,0.002,36,6,22,0.2,0,0,P,0,0,1,32.86%,1/22/1992,1/24/1992,1,1992,1.89,5.54,1.85,0.07,0.09,0.03,0.7,2.05,0.68,0.03,0.04,0.01,7,20.5,6.83,0.8,1.6,0.53,0,0.28
65,2,,,,,,,,,,,,,,,,37,24,32,0,0,Z,0,0,M,6,29.13%,1/30/1992,1/31/1992,1,1992,1.8,3.58,1.79,0.04,0.08,0.04,0.6,1.19,0.6,0.03,0.04,0.02,6.7,13.3,6.65,0.2,0.3,0.15,NA,NA
66,6,,,,,,,,,,,,,,,,43,12,32,0,0,2,0,0,M,5,32.48%,2/2/1992,2/7/1992,2,1992,1.9,11.14,1.86,0.23,0.43,0.07,0.6,3.46,0.58,0.09,0.18,0.03,7,41.3,6.88,0.4,1.1,0.18,0.65,0.65
67,3,,,,,,,,,,,,,,,,40,28,35,0.24,2.5,1.5,P,S,M,3,28.62%,2/17/1992,2/19/1992,2,1992,7.47,13.49,4.5,5.75,8.17,2.72,1.38,3.08,1.03,0.93,1.68,0.56,8,22.4,7.47,1.1,1.7,0.57,0.43,0.43
68,7,,,,,,,,,,,,,,,,60,21,38,0.13,NA,4,P,0,M,3,26.65%,2/25/1992,3/2/1992,2,1992,218.12,359.6,51.37,197.05,273.19,39.03,139.29,183.95,26.28,129.92,150.77,21.54,17,78.8,11.26,7.2,18.6,1.55,1.07,1.07
69,3,3/3/1992 16:00,3/4/1992 6:10,1,0.335,0.24,0.21,0.184,0.176,0.129,0.351,14.167,0.024,0,0,0,45,33,39,0.3,0,0,P,0,0,1,,3/3/1992,3/5/1992,3,1992,117.41,190.01,63.34,96.13,126.39,42.13,38.54,63.4,21.13,33.75,44.46,14.82,15,39,13,3,3,1,0,0.34
70,4,3/8/1992 22:00,3/9/1992 11:00,1,0.798,0.36,0.336,0.308,0.288,0.244,1.506,13,0.061,0.002,0.025,0.093,44,6,25,0.81,4,1,P,S,M,2,24.46%,3/8/1992,3/11/1992,3,1992,181.14,224.23,56.06,168.07,175.22,43.81,77.68,92.44,23.11,75,80.61,20.15,19,53,13.25,8,9,2.25,0.24,1.04
71,14,,,,,,,,,,,,,,,,63,10,34,0.26,NA,3,P,0,M,3,13.44%,3/13/1992,3/26/1992,3,1992,9.11,61.4,4.39,4.56,6.6,0.47,2.14,23.89,1.71,0.23,1.18,0.08,10,137.1,9.79,0.5,3,0.21,0.4,0.4
72,2,3/28/1992 16:20,3/30/1992 2:15,1,0.409,0.072,0.06,0.056,0.052,0.048,0.09,33.917,0.012,0,0,0,40,24,33,0.48,0,0,P,0,0,1,13.33%,3/28/1992,3/29/1992,3,1992,3.44,6.53,3.27,0.36,0.38,0.19,1.1,2.12,1.06,0.15,0.22,0.11,10,19.1,9.55,1,1.1,0.55,0,0.41
73,7,,,,,,,,,,,,,,,,70,23,42,0,0,Z,0,0,M,6,,3/31/1992,4/6/1992,3,1992,2.89,17.21,2.46,0.33,1.17,0.17,0.88,5.12,0.73,0.11,0.39,0.06,9.3,63.3,9.04,0.2,3.1,0.26,NA,NA
74,7,,,,,,,,,,,,,,,,65,22,41,0.33,0,U,P,0,M,3,,4/7/1992,4/13/1992,4,1992,1.92,11.52,1.65,0.16,0.55,0.08,0.55,3.2,0.46,0.05,0.16,0.02,8.6,58.7,8.39,0.4,1.5,0.13,NA,NA
75,2,4/15/1992 3:05,4/16/1992 5:45,2,0.927,0.684,0.612,0.588,0.442,0.332,2.102,26.667,0.035,0,0.004,0.066,48,35,42,1.14,0,0,P,0,0,1,,4/15/1992,4/16/1992,4,1992,19.38,29.24,14.62,13.84,18.16,9.08,4.91,6.72,3.36,3.77,4.44,2.22,11,21,10.5,2.8,4.6,2.3,0,0.93
76,5,4/18/1992 22:00,4/21/1992 1:30,2,1.709,0.912,0.864,0.72,0.472,0.384,4.818,51.5,0.033,0,0.083,0.927,67,32,50,2.25,0,0,P,0,0,1,,4/18/1992,4/22/1992,4,1992,240.1,359.39,71.88,236.8,324.04,64.81,164.2,229.24,45.85,163.53,215.11,43.02,20,72.4,14.48,7,14.6,2.92,0,1.71
77,4,5/16/1992 10:50,5/17/1992 2:45,1,1.576,2.052,1.752,1.676,1.652,1.046,21.724,15.917,0.099,0,0.019,0.028,85,50,65,1.89,0,0,P,0,0,1,,5/16/1992,5/19/1992,5,1992,156.46,234.33,58.58,153.9,216.94,54.24,84.5,133.58,33.39,83.3,123.5,30.88,13,42.8,10.7,5.2,8.9,2.23,0,1.58
78,5,5/21/1992 15:00,5/22/1992 19:35,2,1.13,1.26,1.116,1.064,0.894,0.521,7.062,28.583,0.04,0,0,1.448,84,43,60,0.58,0,0,P,0,0,1,,5/21/1992,5/25/1992,5,1992,84.15,199.57,39.91,55.49,95.01,19,25.06,48.55,9.71,16.16,17.4,3.48,11,47.5,9.5,2.6,5.2,1.04,0,1.13
79,3,6/16/1992 8:10,6/18/1992 2:00,3,1.383,1.284,1.152,1.008,0.692,0.384,5.908,41.833,0.033,0,0.179,0.179,78,59,69,1.55,0,0,P,0,0,1,,6/16/1992,6/18/1992,6,1992,29.48,56.32,18.77,21.51,35.15,11.72,8.06,15.9,5.3,5.59,9.28,3.09,9.9,27.9,9.3,1.3,2.1,0.7,0,1.38
80,2,6/23/1992 16:05,6/24/1992 6:35,1,0.241,1.056,0.918,0.636,0.362,0.2,0.671,14.5,0.017,0.006,0.006,0.051,75,53,65,0.31,0,0,P,0,0,1,,6/23/1992,6/24/1992,6,1992,8.76,16.9,8.45,1.32,2.02,1.01,3.12,6.13,3.06,0.34,0.57,0.29,8.5,17,8.5,0.5,1,0.5,0,0.24
81,2,7/2/1992 5:45,7/2/1992 6:50,1,0.741,3.528,3.03,2.34,1.384,0.736,10.067,1.083,0.684,0,0,0.075,81,60,70,0.52,0,0,P,0,0,1,,7/2/1992,7/3/1992,7,1992,35.7,44.08,22.04,28.18,29.04,14.52,15.92,19.04,9.52,13.34,13.88,6.94,10,18.2,9.1,2.2,2.6,1.3,0,0.74
82,2,7/8/1992 2:55,7/8/1992 7:40,1,0.307,0.372,0.33,0.316,0.286,0.222,0.577,4.75,0.065,0,0,0.004,84,65,74,0.31,0,0,P,0,0,1,,7/8/1992,7/9/1992,7,1992,6.76,13.22,6.61,0.3,0.3,0.15,1.84,3.59,1.8,0.1,0.11,0.06,8.3,16.3,8.15,0.5,0.7,0.35,0,0.31
83,3,7/13/1992 12:50,7/13/1992 19:20,1,1.251,0.636,0.624,0.608,0.606,0.571,5.916,6.5,0.192,0,0.105,0.161,75,53,64,2.78,0,0,P,0,0,1,,7/13/1992,7/15/1992,7,1992,84.13,116.18,38.73,77.67,90.44,30.15,44.08,51.47,17.16,42.35,44.9,14.97,13,31.2,10.4,4.2,4.8,1.6,0,1.25
84,3,7/22/1992 8:30,7/22/1992 21:55,1,1.161,0.336,0.324,0.32,0.27,0.252,2.025,13.417,0.087,0,0.061,0.07,73,45,61,0.99,0,0,P,0,0,1,,7/22/1992,7/24/1992,7,1992,32.21,55.44,18.48,28.19,37.17,12.39,14.81,21.02,7.01,13.61,15.05,5.02,10,27,9,2.1,3.3,1.1,0,1.16
85,2,8/1/1992 17:45,8/2/1992 13:15,1,1.292,2.184,1.896,1.52,1.448,0.835,15.731,19.5,0.066,0,0,0.014,85,60,75,NA,NA,0,P,0,0,1,,8/1/1992,8/2/1992,8,1992,30.01,36.29,18.15,25.97,28.21,14.11,16.3,19.26,9.63,14.79,16.24,8.12,9.8,19.6,9.8,2.9,5.8,2.9,0,1.29
86,2,8/7/1992 10:40,8/7/1992 14:25,1,0.385,0.36,0.318,0.312,0.252,0.187,0.637,3.75,0.103,0.049,0.049,0.122,89,59,70,NA,NA,0,P,0,0,1,,8/7/1992,8/8/1992,8,1992,3.98,7.93,3.96,0.46,0.89,0.45,1.12,2.22,1.11,0.18,0.34,0.17,8.2,16.1,8.05,1,1.7,0.85,0,0.39
87,1,9/2/1992 4:15,9/2/1992 18:20,1,0.419,0.264,0.234,0.22,0.196,0.154,0.468,14.083,0.03,0,0,0.002,68,64,66,0.1,0,0,P,0,0,1,,9/2/1992,9/2/1992,9,1992,2.27,2.27,2.27,0.19,0.19,0.19,0.46,0.46,0.46,0.04,0.04,0.04,7,7,7,0,0,0,0,0.42
88,4,9/4/1992 8:50,9/6/1992 2:50,2,1.178,1.944,1.794,1.796,1.34,0.723,10.721,42,0.028,0.002,0.423,0.423,84,54,68,1.2,0,0,P,0,0,1,,9/4/1992,9/7/1992,9,1992,16.11,36.21,9.05,13.8,24.09,6.02,7.38,15.8,3.95,4.13,8.36,2.09,9.3,32.5,8.12,1.9,3.3,0.82,0,1.18
89,2,9/9/1992 2:10,9/9/1992 13:00,1,0.438,0.636,0.546,0.492,0.38,0.315,1.169,10.833,0.04,0,0.063,1.239,71,48,59,0.48,0,0,P,0,0,1,,9/9/1992,9/10/1992,9,1992,4.14,7.7,3.85,0.78,0.98,0.49,3.52,6.49,3.25,0.77,0.99,0.5,8.4,15.8,7.9,1,1,0.5,0,0.44
90,2,9/13/1992 20:35,9/14/1992 12:20,1,0.849,0.624,0.528,0.46,0.34,0.235,1.965,15.75,0.054,0.012,0.012,0.452,78,61,70,0.85,0,0,P,0,0,1,,9/13/1992,9/14/1992,9,1992,19.74,22.9,11.45,16.57,16.57,8.29,3.11,5.62,2.81,0.6,0.6,0.3,9.5,16.7,8.35,1.5,1.5,0.75,0,0.85
91,5,9/15/1992 23:45,9/16/1992 10:15,1,4.245,1.98,1.722,1.544,1.26,1,45.583,10.5,0.404,0.002,0.863,0.863,81,44,65,3.62,0,0,P,0,0,1,,9/15/1992,9/19/1992,9,1992,3257.14,3321.86,664.37,3249.89,3289.04,657.81,1650.35,1675.34,335.07,1648.02,1661.21,332.24,140,192,38.4,132,140,28,0,4.25
92,3,10/8/1992 11:15,10/8/1992 17:00,1,0.233,0.432,0.294,0.264,0.184,0.106,0.259,5.75,0.041,0,0.017,0.017,60,40,50,0.49,0,0,P,0,0,1,,10/8/1992,10/10/1992,10,1992,2.95,8.54,2.85,0.73,1.5,0.5,0.54,1.5,0.5,0.16,0.36,0.12,8.1,24.2,8.07,0.1,0.2,0.07,0,0.23
93,4,10/31/1992 23:40,11/3/1992 2:30,1,1.398,0.228,0.21,0.204,0.2,0.146,1.453,50.833,0.028,0,0,0,46,33,38,1.61,0,0,P,0,0,1,10.42%,10/31/1992,11/3/1992,10,1992,67.55,102.36,25.59,58.81,78.99,19.75,23.71,35.27,8.82,20.8,27.73,6.93,17,48,12,7,10.4,2.6,0,1.4
94,3,11/19/1992 16:30,11/21/1992 4:20,1,1.581,0.348,0.294,0.24,0.194,0.149,1.666,35.833,0.044,0,0,0,44,32,38,1.67,0,0,P,0,0,1,,11/19/1992,11/21/1992,11,1992,79.57,124.11,41.37,69.66,101.65,33.88,25.85,41.54,13.85,22.03,33.43,11.14,19,42.3,14.1,10.7,17.4,5.8,0,1.58
95,6,12/13/1992 13:25,12/16/1992 2:00,1,0.492,0.18,0.126,0.096,0.072,0.055,0.156,60.583,0.008,0.004,0.008,0.008,39,15,30,0.51,1,1,P,S,M,2,16.02%,12/13/1992,12/18/1992,12,1992,8.71,36.23,6.04,5.19,10.57,1.76,1.42,7.14,1.19,0.36,0.77,0.13,10,54,9,1.4,3.3,0.55,0.16,0.65
96,3,,,,,,,,,,,,,,,,33,6,21,0.18,2,1,P,S,M,3,10.00%,12/19/1992,12/21/1992,12,1992,6.02,17.3,5.77,0.43,0.64,0.21,1.08,3.17,1.06,0.03,0.05,0.02,8.4,25,8.33,0.1,0.1,0.03,0.1,0.1
97,2,,,,,,,,,,,,,,,,34,0,21,0.25,3,U,P,S,M,3,14.91%,12/29/1992,12/30/1992,12,1992,3.64,7.13,3.57,0.38,0.62,0.31,0.83,1.64,0.82,0.05,0.08,0.04,7.4,14.8,7.4,0,0,0,NA,NA
98,2,,,,,,,,,,,,,,,,NA,-9,NA,0.03,NA,1,P,0,M,3,15.48%,12/31/1992,1/1/1993,12,1992,3.26,6.22,3.11,0.08,0.08,0.04,0.78,1.5,0.75,0,0,0,7.2,14,7,0.4,0.4,0.2,0.15,0.15
99,3,,,,,,,,,,,,,,,,NA,NA,NA,0.1,1.7,N,P,S,M,3,14.29%,1/3/1993,1/5/1993,1,1993,2.88,8.27,2.76,0.36,0.51,0.17,0.74,2.16,0.72,0.06,0.1,0.03,7.2,21.2,7.07,0.3,0.5,0.17,NA,NA
100,3,,,,,,,,,,,,,,,,NA,NA,NA,0.91,9,N,P,S,M,3,11.91%,1/12/1993,1/14/1993,1,1993,1.91,5.59,1.86,0.21,0.33,0.11,0.61,1.81,0.6,0.04,0.09,0.03,6.9,20.4,6.8,0.2,0.3,0.1,NA,NA
101,5,,,,,,,,,,,,,,,,NA,NA,NA,0.49,0,1,P,0,M,3,11.61%,1/19/1993,1/23/1993,1,1993,1.67,7.73,1.55,0.23,0.71,0.14,0.65,2.95,0.59,0.1,0.29,0.06,7.3,34.7,6.94,1.1,1.8,0.36,0.12,0.12
102,13,,,,,,,,,,,,,,,,NA,18,NA,0.09,NA,7,P,0,M,3,21.20%,1/24/1993,2/5/1993,1,1993,2.06,23.09,1.78,0.14,0.72,0.06,0.9,9.61,0.74,0.07,0.38,0.03,7.4,90.6,6.97,0.6,2.2,0.17,1.48,1.48
103,2,,,,,,,,,,,,,,,,33,18,27,0.22,NA,U,P,0,M,3,26.17%,2/10/1993,2/11/1993,2,1993,2.32,4.59,2.3,0.07,0.1,0.05,1.07,2.12,1.06,0.05,0.07,0.04,7.6,15.2,7.6,0.1,0.1,0.05,NA,NA
104,4,,,,,,,,,,,,,,,,27,1,15,0.04,NA,U,P,0,M,3,25.10%,2/13/1993,2/16/1993,2,1993,2.45,9.57,2.39,0.11,0.29,0.07,1.16,4.56,1.14,0.09,0.24,0.06,7.9,30.1,7.52,0.4,0.9,0.22,NA,NA
105,10,,,,,,,,,,,,,,,,47,19,35,0.01,0,5,P,0,M,5,25.38%,2/28/1993,3/9/1993,2,1993,4.53,29.82,2.98,0.98,1.83,0.18,1.23,8.48,0.85,0.39,0.67,0.07,9.3,80.9,8.09,0.7,1.8,0.18,1.27,1.27
106,3,,,,,,,,,,,,,,,,35,8,21,0.5,3.3,U,P,S,M,3,20.36%,3/10/1993,3/12/1993,3,1993,4.06,11.31,3.77,0.52,0.79,0.26,1.08,2.97,0.99,0.16,0.24,0.08,8.9,25.6,8.53,0.7,1,0.33,NA,NA
107,4,,,,,,,,,,,,,,,,41,4,20,0,0,2,0,0,M,5,27.06%,3/15/1993,3/18/1993,3,1993,3.03,11.66,2.91,0.16,0.41,0.1,0.74,2.88,0.72,0.02,0.03,0.01,8,31,7.75,0.4,1,0.25,0.54,0.54
108,8,,,,,,,,,,,,,,,,65,29,40,0.09,1,7,P,S,M,3,29.17%,3/22/1993,3/29/1993,3,1993,91.43,377,47.13,43.24,143.44,17.93,35.47,140.2,17.53,15.67,46.02,5.75,18,104.3,13.04,4,11.5,1.05,2.04,2.04
109,4,3/30/1993 12:25,3/31/1993 17:35,1,1.657,0.264,0.252,0.248,0.226,0.215,2.23,29.167,0.057,0,0,0,57,24,38,1.58,NA,2,P,0,M,2,13.83%,3/30/1993,4/2/1993,3,1993,586.47,727.48,181.87,543.63,603.07,150.77,412.67,474.85,118.71,394.53,423.75,105.94,48,106,26.5,30,35,8.75,0.28,1.93
110,3,4/7/1993 3:25,4/8/1993 5:35,1,0.473,0.144,0.108,0.104,0.082,0.069,0.193,26.167,0.018,0,0,0,51,39,45,0.8,0,0,P,0,0,1,,4/7/1993,4/9/1993,4,1993,50.98,105.74,35.25,25.15,28.25,9.42,21.69,42.72,14.24,12.67,15.66,5.22,19,50,16.67,6,10,3.33,0,0.47
111,2,4/11/1993 0:35,4/11/1993 23:30,1,0.721,0.276,0.258,0.256,0.234,0.177,0.94,22.917,0.031,0,0.215,0.633,50,33,41,1.03,0,0,P,0,0,1,,4/11/1993,4/12/1993,4,1993,77.33,141.99,71,60.86,109.05,54.53,33.42,61.29,30.65,29,52.45,26.23,24,41,20.5,10,13,6.5,0,0.72
