storm_num,num_days,startdatetime,enddatetime,num_events,theisen,p5max,p10max,p15max,p30max,p60max,ei,duration,intense,ap_1day,ap_3day,ap_5day,tmax,tmin,tmean,nws_prec,nws_snow,melt_snow,p,s,m,event_type,sweq,start_day,end_day,month,year,ptot_max,ptot_tot,ptot_avg,pstorm_max,pstorm_tot,pstorm_avg,stot_max,stot_tot,stot_avg,sstorm_max,sstorm_tot,sstorm_avg,qtot_max,qtot_tot,qtot_avg,qstorm_max,qstorm_tot,qstorm_avg,melt_water,total_water
25,3,5/5/1991 4:50,5/5/1991 15:20,1,0.69,0.29,0.22,0.21,0.17,0.14,0.688,10.5,0.065,0,0.007,0.009,60,39,48,0.68,0,0,P,,,1,,5/5/1991,5/7/1991,5,1991,22.46,61.03,20.34,7.1,14.95,4.98,0.47,1.26,0.42,0.17,0.36,0.12,22,62,20.67,5,11,3.67,0.00,0.69
26,2,5/13/1991 5:30,5/13/1991 7:15,1,0.86,3.16,2.71,2.43,1.55,0.86,12.945,1.75,0.493,0,0,0.047,89,62,75,0.36,0,0,P,,,1,,5/13/1991,5/14/1991,5,1991,32.49,54.47,27.24,18.48,22.06,11.03,0.62,1.04,0.52,0.36,0.42,0.21,34,56,28,18,23,11.5,0.00,0.86
27,3,5/17/1991 16:40,5/17/1991 20:35,1,0.29,0.26,0.22,0.23,0.21,0.15,0.386,3.917,0.073,0,0.181,1.043,71,46,55,0.35,0,0,P,,,1,,5/17/1991,5/19/1991,5,1991,22.1,61.05,20.35,3.7,5.71,1.9,0.43,1.19,0.4,0.07,0.1,0.03,20,54,18,3,5,1.67,0.00,0.29
28,3,5/21/1991 12:35,5/22/1991 5:25,1,0.36,1.1,1.05,0.86,0.51,0.31,1.417,16.833,0.021,0,0,0.475,86,62,73,1.1,0,0,P,,,1,,5/21/1991,5/23/1991,5,1991,24.37,65.95,21.98,5.83,10.33,3.44,0.49,1.32,0.44,0.12,0.21,0.07,19,51,17,4,6,2,0.00,0.36
29,4,5/25/1991 12:35,5/25/1991 23:55,1,1.03,0.65,0.61,0.59,0.49,0.46,3.693,11.333,0.091,0.014,0.124,0.48,93,64,76,1.47,0,0,P,,,1,,5/25/1991,5/28/1991,5,1991,57.82,143.41,35.85,36.01,56.17,14.04,1.19,2.96,0.74,0.75,1.2,0.3,39,95,23.75,24,35,8.75,0.00,1.03
30,9,5/29/1991 16:05,5/31/1991 15:25,2,0.68,1.04,1.03,0.87,0.48,0.25,1.853,47.333,0.014,0,0.007,1.09,88,55,71,1.15,0,0,P,,,1,,5/29/1991,6/6/1991,5,1991,48.5,314.09,34.9,27.54,123.26,13.7,1.03,6.89,0.77,0.44,2.3,0.26,27,184,20.44,10,31,3.44,0.00,0.68
31,2,6/10/1991 12:45,6/10/1991 15:40,1,0.46,0.68,0.65,0.61,0.39,0.3,1.351,2.917,0.157,0,0,0,82,64,74,0.81,0,0,P,,,1,,6/10/1991,6/11/1991,6,1991,4.88,8.61,4.31,2.48,3.81,1.91,0.27,0.51,0.26,0.09,0.15,0.08,23,45,22.5,5,9,4.5,0.00,0.46
32,6,6/13/1991 19:45,6/15/1991 15:20,2,4.91,2.08,1.66,1.56,1.18,1.08,46.325,43.583,0.113,0,0.005,0.464,88,60,74,5.18,0,0,P,,,1,,6/13/1991,6/18/1991,6,1991,152.26,183.58,30.6,149.85,164.47,27.41,10.42,12.46,2.08,10.25,11.19,1.87,1030,1213,202.17,1010,1086,181,0.00,4.91
33,3,6/21/1991 14:20,6/22/1991 21:55,1,0.66,1.97,1.77,1.57,1.11,0.59,6.4,31.583,0.021,0,0,0,84,58,68,0.7,0,0,P,,,1,,6/21/1991,6/23/1991,6,1991,22.29,44,14.67,15.23,20.73,6.91,1.23,2.39,0.8,0.81,1.09,0.36,73,135,45,46,62,20.67,0.00,0.66
34,4,7/7/1991 3:45,7/7/1991 14:50,1,0.53,0.8,0.75,0.74,0.54,0.28,2.188,11.083,0.048,0,0,0,85,63,74,0.79,0,0,P,,,1,,7/7/1991,7/10/1991,7,1991,31.16,113.11,28.28,14.03,21.22,5.31,0.7,2.36,0.59,0.19,0.35,0.09,24,81,20.25,6,9,2.25,0.00,0.53
35,6,7/11/1991 19:25,7/12/1991 10:30,1,0.65,0.55,0.47,0.44,0.38,0.27,1.673,15.083,0.043,0,0.008,0.542,88,59,75,0.78,0,0,P,,,1,,7/11/1991,7/16/1991,7,1991,31.69,146.39,24.4,6.77,18.15,3.03,0.64,2.98,0.5,0.14,0.34,0.06,23,112,18.67,5,8,1.33,0.00,0.65
36,4,7/28/1991 8:55,7/28/1991 23:15,1,0.45,0.18,0.14,0.13,0.13,0.12,0.335,14.333,0.031,0,0,0,88,55,69,0.49,0,0,P,,,1,,7/28/1991,7/31/1991,7,1991,17.11,61.98,15.5,3.39,7.1,1.78,0.47,1.74,0.44,0.05,0.06,0.02,20,73,18.25,3,5,1.25,0.00,0.45
37,3,8/3/1991 21:15,8/5/1991 11:50,2,0.74,0.84,0.78,0.76,0.66,0.46,3.28,38.583,0.019,0,0,0,78,60,71,0.06,0,0,P,,,1,,8/3/1991,8/5/1991,8,1991,15.32,40.82,13.61,3.6,5.66,1.89,0.53,1.4,0.47,0.1,0.11,0.04,20,54,18,4,6,2,0.00,0.74
38,9,8/7/1991 5:05,8/8/1991 10:05,1,2.69,1.3,1.28,1.08,0.77,0.55,15.187,29,0.093,0.098,0.641,0.839,86,57,71,2.89,0,0,P,,,1,,8/7/1991,8/15/1991,8,1991,4668.67,5100.11,566.68,4660.01,4958.33,550.93,202.42,216.23,24.03,201.45,208.66,23.18,94,246,27.33,76,88,9.78,0.00,2.69
39,5,8/16/1991 19:15,8/16/1991 22:05,1,0.4,0.38,0.3,0.26,0.23,0.19,0.606,2.833,0.139,0,0,0,80,55,69,0.52,0,0,P,,,1,,8/16/1991,8/20/1991,8,1991,24.62,92.55,18.51,13.82,26.65,5.33,0.68,2.62,0.52,0.37,0.7,0.14,20,86,17.2,4,5,1,0.00,0.40
40,4,9/3/1991 0:30,9/3/1991 11:55,1,0.82,0.56,0.43,0.42,0.3,0.24,1.708,11.417,0.071,0,0,0.121,86,52,67,0.9,0,0,P,,,1,,9/3/1991,9/6/1991,9,1991,27.12,104.31,26.08,10.09,27.28,6.82,0.32,1.12,0.28,0.08,0.16,0.04,20,69,17.25,5,9,2.25,0.00,0.82
41,3,9/8/1991 10:20,9/8/1991 13:50,1,0.81,0.92,0.9,0.79,0.6,0.47,3.753,3.5,0.23,0,0,0.179,86,64,73,0.53,0,0,P,,,1,,9/8/1991,9/10/1991,9,1991,45.12,122.61,40.87,19.18,44.79,14.93,0.34,0.93,0.31,0.1,0.21,0.07,21,58,19.33,6,13,4.33,0.00,0.81
42,9,9/11/1991 11:45,9/14/1991 9:35,2,1.09,0.71,0.62,0.65,0.54,0.3,3.5,69.833,0.016,0,0.526,0.805,84,37,65,1.42,0,0,P,,,1,,9/11/1991,9/19/1991,9,1991,36.68,251.1,27.9,10.52,30.81,3.42,0.31,2.22,0.25,0.07,0.34,0.04,22,162,18,7,31,3.44,0.00,1.09
43,7,10/3/1991 16:35,10/5/1991 6:10,2,1.21,0.29,0.28,0.26,0.23,0.14,1.449,37.583,0.032,0,0.02,0.02,76,30,50,1.05,0,0,P,,,1,,10/3/1991,10/9/1991,10,1991,47,106.83,15.26,41.71,69.2,9.89,1.5,2.93,0.42,1.39,2.04,0.29,24,122,17.43,10,25,2.08,0.00,1.21
44,3,10/17/1991 16:10,10/18/1991 6:05,1,0.63,1.92,1.26,0.96,0.62,0.47,3.221,13.917,0.045,0,0,0.023,76,26,49,0.22,0,0,P,,,1,,10/17/1991,10/19/1991,10,1991,5.44,16.14,5.38,0.16,0.3,0.1,0.17,0.51,0.17,0.01,0.03,0.01,14,42,14,0,0,0,0.00,0.63
45,8,10/20/1991 12:35,10/26/1991 8:25,3,2.37,1.02,0.95,0.92,0.71,0.44,8.932,139.833,0.017,0,0.775,0.775,78,33,55,2.13,0,0,P,,,1,,10/20/1991,10/27/1991,10,1991,123.11,303.31,37.91,111.21,246.58,30.82,3.91,11.42,1.43,3.72,9.77,1.22,28,154,19.25,13,29,2.64,0.00,2.37
46,12,10/28/1991 21:45,11/3/1991 11:35,3,2.11,0.64,0.56,0.5,0.42,0.36,4.941,133.833,0.016,0.132,0.648,1.889,66,0,28,1.71,NA,1,P,S,M,2,,10/28/1991,11/8/1991,10,1991,634.6,921.58,76.8,609.08,697.88,58.16,57,71.77,5.98,56.8,68.24,5.69,62,277,23.08,45,74,6.17,NA,NA
47,6,11/14/1991 10:50,11/15/1991 5:20,1,0.31,0.2,0.19,0.15,0.12,0.09,0.203,18.5,0.017,0,0,0,54,30,40,0.27,0.5,2,P,S,M,2,,11/11/1991,11/16/1991,11,1991,58,147.4,24.57,40.01,46.42,7.74,2.2,4.82,0.8,1.65,1.84,0.31,26,124,20.67,6,16,2.67,NA,NA
48,5,11/17/1991 11:20,11/18/1991 1:25,1,0.81,0.37,0.33,0.31,0.25,0.2,1.215,14.083,0.058,0,0.259,0.307,56,30,42,0.78,0,0,P,,,1,,11/17/1991,11/21/1991,11,1991,212,339.69,67.94,194.01,248.86,49.77,19,21.54,4.31,18.45,18.73,3.75,43,137,27.4,23,33,6.6,0.00,0.81
49,4,,,,,,,,,,,,,,,,34,4,18,0.77,6,1,P,S,M,3,,11/23/1991,11/26/1991,11,1991,23.74,83.04,20.76,5.31,11.64,2.91,0.76,2.67,0.67,0.18,0.37,0.09,28,99,24.75,6,13,3.25,NA,NA
50,6,11/28/1991 11:15,11/30/1991 2:15,2,1.71,0.48,0.35,0.28,0.26,0.24,2.528,39,0.044,0.019,0.127,0.127,54,-2,25,0.75,3.5,5.5,P,S,M,2,6.67%,11/28/1991,12/3/1991,11,1991,227.73,386.83,64.47,197.92,233.05,38.84,31.01,40.53,6.76,30.11,35.79,5.97,68,204,34,45,70,11.67,0.37,2.08
51,7,,,,,,,,,,,,,,,,49,-5,27,0.05,1.5,5,P,S,M,3,10.00%,12/4/1991,12/10/1991,12,1991,34.99,222.21,31.74,5.18,11.52,1.65,0.9,5.33,0.76,0.17,0.51,0.07,27,171,24.43,4,117,9.75,0.50,0.55
52,9,12/11/1991 1:10,12/12/1991 16:40,2,1.27,0.24,0.18,0.16,0.14,0.13,0.971,39.5,0.032,0,0,0,49,7,25,0.64,NA,1,P,,,2,,12/11/1991,12/19/1991,12,1991,66.86,320.18,35.58,35.03,64.31,7.15,1.37,7.3,0.81,0.75,1.37,0.15,52,254,28.22,27,49,5.44,NA,NA
53,5,,,,,,,,,,,,,,,,38,21,31,0.55,NA,U,P,,M,3,,12/20/1991,12/24/1991,12,1991,25.54,120.12,24.02,3.01,7.47,1.49,0.79,3.8,0.76,0.06,0.15,0.03,21,100,20,2,5,1,NA,NA
54,14,,,,,,,,,,,,,,,,40,16,31,0,0,Z,,,M,6,,12/25/1991,1/7/1992,12,1991,23.27,311.15,22.23,1.2,5.42,0.39,1.56,15.75,1.13,0.27,1.26,0.09,21,275,19.64,1,5,0.36,NA,NA
55,2,,,,,,,,,,,,,,,,37,21,33,0.1,0,U,P,,M,3,,1/8/1992,1/9/1992,1,1992,425.91,649.09,324.55,329.84,531.45,265.73,32.95,62.97,31.49,31.59,59.41,29.71,52,102,51,30,59,29.5,NA,NA
56,8,,,,,,,,,,,,,,,,47,-8,24,0.42,3,U,P,S,M,3,14.44%,1/10/1992,1/17/1992,1,1992,645.36,1560.73,195.09,549.29,911.53,113.94,4.98,19.96,2.5,2.78,4.48,0.56,63,246,30.75,40,159,14.45,NA,NA
57,10,1/22/1992 7:10,1/22/1992 22:50,1,0.43,1.1,0.55,0.37,0.18,0.09,0.447,15.667,0.027,0,0,0,43,-4,22,0.59,5,3.5,P,S,M,2,14.19%,1/19/1992,1/28/1992,1,1992,1077.41,1891.38,189.14,1018.91,1436.18,143.62,100.66,191.26,19.13,99.06,173.61,17.36,100,312,31.2,80,137,13.7,0.50,0.92
58,9,,,,,,,,,,,,,,,,53,20,33,0,0,4,,,M,5,18.67%,1/29/1992,2/6/1992,1,1992,441.69,966.25,107.36,371.34,568.6,63.18,126.12,172.99,19.22,124.85,157.26,17.47,60,209,23.22,42,72,8,0.75,0.75
59,3,2/15/1992 10:10,2/15/1992 15:20,1,0.27,0.24,0.21,0.2,0.17,0.15,0.273,5.167,0.052,0,0.001,0.001,39,29,34,0.45,7,7,P,S,M,2,17.78%,2/15/1992,2/17/1992,2,1992,27.27,79.09,26.36,1.67,2.29,0.76,0.52,1.47,0.49,0.06,0.09,0.03,17,47,15.67,3,5,1.67,1.24,1.52
60,9,2/24/1992 1:55,2/24/1992 16:00,1,0.24,0.12,0.12,0.12,0.1,0.09,0.147,14.083,0.017,0,0,0,46,21,33,0.51,1,1,P,S,M,2,56.67%,2/18/1992,2/26/1992,2,1992,6761.9,15326.17,1702.91,6721.97,14695.04,1632.78,2635.13,4995.03,555,2628.83,4921.45,546.83,195,801,89,169,551,61.22,0.57,0.81
61,4,,,,,,,,,,,,,,,,64,26,42,0,0,Z,,,M,6,,2/28/1992,3/2/1992,2,1992,88.11,275.14,68.79,37.72,73.58,18.4,8.49,26.1,6.53,3.86,7.58,1.9,30,107,26.75,5,7,1.75,NA,NA
62,4,,,,,,,,,,,,,,,,59,36,47,0.04,0,Z,P,,M,6,,3/4/1992,3/7/1992,3,1992,45.65,169.19,42.3,13.5,40.59,10.15,4.14,15.1,3.78,1.36,3.98,1,29,111,27.75,3,7,1.75,NA,NA
63,5,3/8/1992 19:35,3/9/1992 13:05,1,0.44,0.3,0.28,0.25,0.17,0.12,0.441,17.5,0.025,0,0.008,0.059,60,14,30,0.52,NA,U,P,S,M,2,,3/8/1992,3/12/1992,3,1992,133,231.94,46.39,115.63,130.31,26.06,19,27.37,5.47,17.58,18.91,3.78,38,140,28,14,18,3.6,NA,NA
64,4,,,,,,,,,,,,,,,,52,23,34,0.06,0,U,P,,M,3,,3/14/1992,3/17/1992,3,1992,15.6,53.68,13.42,5.02,11.36,2.84,1.26,4.01,1,0.86,2.41,0.6,24,95,23.75,2,7,1.75,NA,NA
65,3,,,,,,,,,,,,,,,,44,27,34,0,0,Z,,,M,6,,3/19/1992,3/21/1992,3,1992,9.89,29.04,9.68,0.65,1.32,0.44,0.37,1.07,0.36,0.04,0.08,0.03,22,66,22,0,0,0,NA,NA
66,6,,,,,,,,,,,,,,,,63,20,38,0.28,4,4,P,S,M,3,12.50%,3/22/1992,3/27/1992,3,1992,9.31,50.48,8.41,2.34,4.84,0.81,0.33,1.75,0.29,0.1,0.21,0.04,23,129,21.5,4,9,1.5,0.50,0.78
67,5,3/28/1992 13:05,3/29/1992 4:15,1,0.23,0.1,0.1,0.1,0.09,0.07,0.093,15.167,0.015,0,0,0.017,52,26,39,0.24,0,U,P,,,2,,3/28/1992,4/1/1992,3,1992,7.7,33.13,6.63,2.35,4.94,0.99,0.25,1.05,0.21,0.09,0.19,0.04,22,98,19.6,4,7,1.4,NA,NA
68,4,,,,,,,,,,,,,,,,70,32,48,0,0,Z,,,M,6,,4/3/1992,4/6/1992,4,1992,5.44,20.57,5.14,0.72,1.69,0.42,0.16,0.6,0.15,0.03,0.08,0.02,18,72,18,0,0,0,NA,NA
69,5,,,,,,,,,,,,,,,,62,37,48,0.19,0,U,P,,M,3,,4/7/1992,4/11/1992,4,1992,4.98,23.47,4.69,1,2.83,0.57,0.13,0.63,0.13,0.03,0.1,0.02,20,94,18.8,3,8,1.6,NA,NA
70,3,4/15/1992 2:50,4/16/1992 7:15,2,1.15,1.9,1.55,1.4,1.05,0.59,6.945,28.417,0.041,0.019,0.019,0.06,63,39,49,1.07,0,0,P,,,1,,4/15/1992,4/17/1992,4,1992,95,158.8,52.93,92.16,150.28,50.09,4.9,7.74,2.58,4.8,7.44,2.48,33,84,28,15,30,10,0.00,1.15
71,9,4/18/1992 20:40,4/20/1992 21:40,2,1.48,0.83,0.65,0.57,0.44,0.32,3.922,49,0.03,0.008,0.534,1.181,67,34,47,1.82,0,0,P,,,1,,4/18/1992,4/26/1992,4,1992,431.32,1493.96,166,425.83,1284.39,142.71,21.07,64.34,7.15,19.85,54,6,49,292,32.44,26,89,9.89,0.00,1.48
72,5,5/16/1992 22:30,5/17/1992 8:25,1,0.65,0.59,0.56,0.53,0.49,0.36,2.348,9.917,0.066,0,0.017,0.017,87,51,67,0.87,0,0,P,,,1,,5/16/1992,5/20/1992,5,1992,15.96,63.18,12.64,14.03,26.74,5.35,0.16,0.69,0.14,0.07,0.11,0.02,18,73,14.6,3,4,0.8,0.00,0.65
73,2,6/16/1992 11:10,6/16/1992 12:20,1,0.7,2.26,2.09,1.72,1.01,0.68,6.411,1.167,0.597,0,0.015,0.015,84,64,75,0.2,0,0,P,,,1,,6/16/1992,6/17/1992,6,1992,17.72,21.27,10.64,7.14,7.14,3.57,0.66,0.88,0.44,0.5,0.56,0.28,18,33,16.5,5,7,3.5,0.00,0.70
74,3,6/19/1992 17:30,6/19/1992 18:50,1,0.29,1.28,1.03,0.89,0.55,0.29,1.338,1.333,0.22,0,0.051,0.747,73,47,59,0.22,0,0,P,,,1,,6/19/1992,6/21/1992,6,1992,19.1,50.23,16.74,15.55,39.58,13.19,0.18,0.52,0.17,0.02,0.04,0.01,15,43,14.33,2,4,1.33,0.00,0.29
