date	phos_tot	phos_storm	solids_tot	solids_storm
6/16/1992	17.72	10.58	0.66	0.16
6/17/1992	3.55	3.55	0.22	0.16
6/18/1992	17.28	3.55	0.18	0.16
6/19/1992	19.1	3.55	0.18	0.16
6/20/1992	17.3	3.55	0.18	0.16
6/21/1992	13.83	3.55	0.16	0.16
6/22/1992	12.24	12.24	0.15	0.15
6/23/1992	13.66	12.24	0.17	0.15
6/24/1992	14.26	12.24	0.19	0.15
6/25/1992	13.26	12.24	0.18	0.15
6/26/1992	12.85	12.24	0.17	0.15
6/27/1992	12.45	12.45	0.17	0.17
6/28/1992	12.78	12.45	0.18	0.17
6/29/1992	13.52	12.45	0.19	0.17
6/30/1992	13.59	12.45	0.2	0.17
7/1/1992	13.49	12.45	0.2	0.17
7/2/1992	14.95	14.19	0.23	0.23
7/3/1992	14.48	14.19	0.23	0.23
7/4/1992	15.33	14.19	0.25	0.23
7/5/1992	15.78	14.19	0.26	0.23
7/6/1992	14.19	14.19	0.78	0.23
7/7/1992	38	14.9	1.1	0.2
7/8/1992	52	14.9	0.3	0.2
7/9/1992	16.82	14.9	0.25	0.2
7/10/1992	15.8	14.9	0.22	0.2
7/11/1992	14.9	14.9	0.2	0.2
7/12/1992	23.55	20.9	1.2	0.23
7/13/1992	127	20.9	2.5	0.23
7/14/1992	142	20.9	2.8	0.23
7/15/1992	21.19	20.9	0.78	0.23
7/16/1992	20.9	20.9	0.23	0.23
7/17/1992	19.6	18.46	0.21	0.17
7/18/1992	18.46	18.46	0.19	0.17
7/19/1992	19.27	18.46	0.19	0.17
7/20/1992	19.8	18.46	0.18	0.17
7/21/1992	19.33	18.46	0.17	0.17
7/22/1992	21.29	21.29	0.19	0.19
7/23/1992	23.51	21.29	0.22	0.19
7/24/1992	23.21	21.29	0.22	0.19
7/25/1992	25.34	21.29	0.24	0.19
7/26/1992	28.26	21.29	0.27	0.19
7/27/1992	24.8	21.85	0.24	0.22
7/28/1992	22.39	21.85	0.22	0.22
7/29/1992	21.85	21.85	0.22	0.22
7/30/1992	79	21.85	1.6	0.22
7/31/1992	61	21.85	1.2	0.22
8/1/1992	24.7	21.55	0.26	0.24
8/2/1992	22.63	21.55	0.24	0.24
8/3/1992	22.19	21.55	0.24	0.24
8/4/1992	22.05	21.55	0.24	0.24
8/5/1992	21.55	21.55	0.24	0.24
8/6/1992	20.6	20.6	0.24	0.24
8/7/1992	38	20.6	0.33	0.24
8/8/1992	52	20.6	1.1	0.24
8/9/1992	21.97	20.6	0.29	0.24
8/10/1992	61	20.6	1.2	0.24
8/11/1992	23.21	15.63	0.33	0.25
8/12/1992	19.4	15.63	0.28	0.25
8/13/1992	17.95	15.63	0.27	0.25
8/14/1992	16.45	15.63	0.26	0.25
8/15/1992	15.63	15.63	0.25	0.25
8/16/1992	15.01	14.15	0.25	0.24
8/17/1992	14.97	14.15	0.26	0.24
8/18/1992	15.31	14.15	0.28	0.24
8/19/1992	14.73	14.15	0.26	0.24
8/20/1992	14.15	14.15	0.24	0.24
8/21/1992	13.64	12.18	0.22	0.18
8/22/1992	12.88	12.18	0.2	0.18
8/23/1992	12.52	12.18	0.19	0.18
8/24/1992	12.18	12.18	0.18	0.18
8/25/1992	12.59	12.18	0.18	0.18
8/26/1992	14.61	10.59	0.2	0.12
8/27/1992	12.65	10.59	0.16	0.12
8/28/1992	11.53	10.59	0.14	0.12
8/29/1992	11.2	10.59	0.13	0.12
8/30/1992	10.59	10.59	0.12	0.12
8/31/1992	10.16	9.3	0.11	0.11
9/1/1992	9.9	9.3	0.12	0.11
9/2/1992	10.54	9.3	0.14	0.11
9/3/1992	10.34	9.3	0.14	0.11
9/4/1992	9.3	9.3	0.14	0.11
9/5/1992	8.86	8.86	0.14	0.14
9/6/1992	29.87	8.86	1.81	0.14
9/7/1992	23.6	8.86	0.62	0.14
9/8/1992	187.43	8.86	3.27	0.14
9/9/1992	102.34	8.86	1.5	0.14
9/10/1992	77.25	23.31	0.68	0.46
9/11/1992	36.22	23.31	0.48	0.46
9/12/1992	27.96	23.31	0.46	0.46
9/13/1992	23.31	23.31	0.47	0.46
9/14/1992	55.62	23.31	1.38	0.46
9/15/1992	94.67	44.43	2.06	0.66
9/16/1992	44.97	44.43	0.8	0.66
9/17/1992	47.46	44.43	0.78	0.66
9/18/1992	70	44.43	1.4	0.66
9/19/1992	44.43	44.43	0.66	0.66
9/20/1992	40.61	23.24	0.59	0.18
9/21/1992	45	23.24	0.55	0.18
9/22/1992	34.22	23.24	0.36	0.18
9/23/1992	27.1	23.24	0.24	0.18
9/24/1992	23.24	23.24	0.18	0.18
9/25/1992	20.75	12.69	0.13	0.1
9/26/1992	19.59	12.69	0.1	0.1
9/27/1992	38	12.69	0.1	0.1
9/28/1992	16.06	12.69	0.12	0.1
9/29/1992	12.69	12.69	0.18	0.1
9/30/1992	11.21	11.21	0.28	0.16
10/1/1992	11.64	11.21	0.16	0.16
10/2/1992	11.98	11.21	0.17	0.16
10/3/1992	12.13	11.21	0.17	0.16
10/4/1992	11.85	11.21	0.17	0.16
10/5/1992	11.43	10.92	0.18	0.18
10/6/1992	11.08	10.92	0.19	0.18
10/7/1992	10.92	10.92	0.2	0.18
10/8/1992	11.89	10.92	0.24	0.18
10/9/1992	12.23	10.92	0.26	0.18
10/10/1992	11.13	9.38	0.26	0.26
10/11/1992	10.37	9.38	0.26	0.26
10/12/1992	9.72	9.38	0.27	0.26
10/13/1992	9.38	9.38	0.28	0.26
10/14/1992	9.41	9.38	0.3	0.26
10/15/1992	9.8	9.41	0.34	0.34
10/16/1992	10.26	9.41	0.36	0.34
10/17/1992	9.66	9.41	0.34	0.34
10/18/1992	9.48	9.41	0.34	0.34
10/19/1992	9.41	9.41	0.34	0.34
10/20/1992	10.45	9.83	0.39	0.38
10/21/1992	10.16	9.83	0.38	0.38
10/22/1992	10.09	9.83	0.38	0.38
10/23/1992	10.14	9.83	0.39	0.38
10/24/1992	9.83	9.83	0.38	0.38
10/25/1992	9.94	9.58	0.39	0.39
10/26/1992	9.9	9.58	0.39	0.39
10/27/1992	9.58	9.58	0.39	0.39
10/28/1992	9.67	9.58	0.39	0.39
10/29/1992	9.69	9.58	0.4	0.39
10/30/1992	9.7	9.7	0.41	0.41
10/31/1992	9.95	9.7	0.42	0.41
11/1/1992	16.16	9.7	0.71	0.41
11/2/1992	61.52	9.7	2.48	0.41
11/3/1992	19.75	9.7	0.68	0.41
11/4/1992	12.03	9.23	0.42	0.39
11/5/1992	10.76	9.23	0.4	0.39
11/6/1992	10.07	9.23	0.39	0.39
11/7/1992	9.46	9.23	0.39	0.39
11/8/1992	9.23	9.23	0.39	0.39
11/9/1992	9.26	8.02	0.42	0.42
11/10/1992	9.04	8.02	0.43	0.42
11/11/1992	8.58	8.02	0.42	0.42
11/12/1992	8.55	8.02	0.44	0.42
11/13/1992	8.02	8.02	0.44	0.42
11/14/1992	7.56	7.12	0.43	0.43
11/15/1992	7.22	7.12	0.43	0.43
11/16/1992	7.25	7.12	0.45	0.43
11/17/1992	7.41	7.12	0.48	0.43
11/18/1992	7.12	7.12	0.48	0.43
11/19/1992	8.05	8.05	0.55	0.55
11/20/1992	427.01	8.05	26.56	0.55
11/21/1992	858.28	8.05	42.26	0.55
11/22/1992	139.55	8.05	5.28	0.55
11/23/1992	143.78	8.05	4.33	0.55
11/24/1992	101.8	63.92	3.06	2.27
11/25/1992	89.27	63.92	2.8	2.27
11/26/1992	81.81	63.92	2.67	2.27
11/27/1992	71.47	63.92	2.43	2.27
11/28/1992	63.92	63.92	2.27	2.27
11/29/1992	55.77	39.62	2.06	1.73
11/30/1992	51.35	39.62	1.98	1.73
12/1/1992	48.42	39.62	1.94	1.73
12/2/1992	45.49	39.62	1.9	1.73
12/3/1992	39.62	39.62	1.73	1.73
12/4/1992	32.96	28.58	1.5	1.37
12/5/1992	28.95	28.58	1.37	1.37
12/6/1992	37.98	28.58	1.87	1.37
12/7/1992	30.5	28.58	1.57	1.37
12/8/1992	28.58	28.58	1.53	1.37
12/9/1992	26.78	19.34	1.5	1.24
12/10/1992	23.7	19.34	1.38	1.24
12/11/1992	22.21	19.34	1.35	1.24
12/12/1992	19.58	19.34	1.24	1.24
12/13/1992	19.34	19.34	1.28	1.24
12/14/1992	18.64	18.64	1.28	1.28
12/15/1992	139.37	18.64	7.34	1.28
12/16/1992	341.31	18.64	18.6	1.28
12/17/1992	107.59	18.64	2.52	1.28
12/18/1992	82.38	18.64	1.77	1.28
12/19/1992	75.19	51.37	1.65	1.23
12/20/1992	65.96	51.37	1.48	1.23
12/21/1992	57.81	51.37	1.33	1.23
12/22/1992	53.04	51.37	1.24	1.23
12/23/1992	51.37	51.37	1.23	1.23
12/24/1992	46.99	44.08	1.15	1.13
12/25/1992	45.51	44.08	1.14	1.13
12/26/1992	44.08	44.08	1.13	1.13
12/27/1992	45.21	44.08	1.18	1.13
12/28/1992	46.22	44.08	1.23	1.13
12/29/1992	44.76	37.32	1.22	1.11
12/30/1992	45.64	37.32	1.27	1.11
12/31/1992	44.2	37.32	1.26	1.11
1/1/1993	40.67	37.32	1.18	1.11
1/2/1993	37.32	37.32	1.11	1.11
1/3/1993	38.15	31.81	1.16	1.05
1/4/1993	58.35	31.81	1.81	1.05
1/5/1993	39.56	31.81	1.25	1.05
1/6/1993	32.84	31.81	1.06	1.05
1/7/1993	31.81	31.81	1.05	1.05
1/8/1993	29.1	27.3	0.98	0.96
1/9/1993	28.18	27.3	0.97	0.96
1/10/1993	27.3	27.3	0.96	0.96
1/11/1993	27.99	27.3	1.01	0.96
1/12/1993	28.62	27.3	1.05	0.96
1/13/1993	29.18	23.11	1.09	0.94
1/14/1993	26.85	23.11	1.03	0.94
1/15/1993	26	23.11	1.02	0.94
1/16/1993	23.86	23.11	0.95	0.94
1/17/1993	23.11	23.11	0.94	0.94
1/18/1993	21.14	20.47	0.88	0.87
1/19/1993	20.47	20.47	0.87	0.87
1/20/1993	23.33	20.47	1.01	0.87
1/21/1993	24.85	20.47	1.1	0.87
1/22/1993	26.26	20.47	1.19	0.87
1/23/1993	22.26	16.53	1.03	0.77
1/24/1993	19.53	16.53	0.92	0.77
1/25/1993	19.15	16.53	0.9	0.77
1/26/1993	17.82	16.53	0.83	0.77
1/27/1993	16.53	16.53	0.77	0.77
1/28/1993	15.28	14.07	0.71	0.65
1/29/1993	14.07	14.07	0.65	0.65
1/30/1993	14.73	14.07	0.67	0.65
1/31/1993	16.28	14.07	0.74	0.65
2/1/1993	19.54	14.07	0.88	0.65
2/2/1993	16.58	14.57	0.74	0.65
2/3/1993	14.57	14.57	0.65	0.65
2/4/1993	15.99	14.57	0.71	0.65
2/5/1993	17.36	14.57	0.76	0.65
2/6/1993	15.42	14.57	0.67	0.65
2/7/1993	13.55	11.53	0.59	0.49
2/8/1993	11.74	11.53	0.51	0.49
2/9/1993	11.53	11.53	0.49	0.49
2/10/1993	13.59	11.53	0.58	0.49
2/11/1993	14.09	11.53	0.6	0.49
2/12/1993	11.65	9.48	0.49	0.42
2/13/1993	10.73	9.48	0.45	0.42
2/14/1993	10.54	9.48	0.44	0.42
2/15/1993	10.35	9.48	0.44	0.42
2/16/1993	9.48	9.48	0.42	0.42
2/17/1993	8.65	8.65	0.39	0.39
2/18/1993	9.14	8.65	0.43	0.39
2/19/1993	9.62	8.65	0.47	0.39
2/20/1993	9.44	8.65	0.47	0.39
2/21/1993	9.27	8.65	0.48	0.39
2/22/1993	9.1	7.33	0.49	0.43
2/23/1993	8.34	7.33	0.46	0.43
2/24/1993	7.61	7.33	0.43	0.43
2/25/1993	7.47	7.33	0.44	0.43
2/26/1993	7.33	7.33	0.45	0.43
2/27/1993	7.2	7.2	0.45	0.45
2/28/1993	7.61	7.2	0.49	0.45
3/1/1993	9.08	7.2	0.61	0.45
3/2/1993	10.49	7.2	0.72	0.45
3/3/1993	532.96	7.2	67.68	0.45
3/4/1993	2955.98	1910.56	404.06	95.56
3/5/1993	2013.7	1910.56	156.8	95.56
3/6/1993	1910.56	1910.56	95.56	95.56
3/7/1993	4205.58	1910.56	546.78	95.56
3/8/1993	4537.41	1910.56	445.55	95.56
3/9/1993	1200	40.19	140	2.58
3/10/1993	378	40.19	32	2.58
3/11/1993	105.28	40.19	5.18	2.58
3/12/1993	52.65	40.19	2.96	2.58
3/13/1993	40.19	40.19	2.58	2.58
3/14/1993	32.73	32.73	2.38	2.38
3/15/1993	44.7	32.73	3.43	2.38
3/16/1993	4178.18	32.73	1007.91	2.38
3/17/1993	223.9	32.73	8.83	2.38
3/18/1993	148.01	32.73	4.25	2.38
3/19/1993	98.65	60.95	3.06	2.6
3/20/1993	101.42	60.95	45	2.6
3/21/1993	103.15	60.95	5.7	2.6
3/22/1993	78.72	60.95	3.8	2.6
3/23/1993	60.95	60.95	2.6	2.6
3/24/1993	111.71	111.71	3.96	3.96
3/25/1993	10399.77	111.71	2020.6	3.96
3/26/1993	5914.71	111.71	786.33	3.96
3/27/1993	4915.51	111.71	872.77	3.96
3/28/1993	1789.47	111.71	264.37	3.96
3/29/1993	1280.18	191.87	86.1	17.32
3/30/1993	10243.84	191.87	3465.35	17.32
3/31/1993	4384.07	191.87	984.57	17.32
4/1/1993	296.76	191.87	29.33	17.32
4/2/1993	191.87	191.87	17.32	17.32
4/3/1993	158.44	106.18	13.12	6.37
4/4/1993	134.47	106.18	10.21	6.37
4/5/1993	116.33	106.18	8.1	6.37
4/6/1993	106.18	106.18	6.77	6.37
4/7/1993	109.06	106.18	6.37	6.37
4/8/1993	319	81.66	26	3.1
4/9/1993	216	81.66	16	3.1
4/10/1993	97.74	81.66	4.41	3.1
4/11/1993	200	81.66	14	3.1
4/12/1993	81.66	81.66	3.1	3.1
4/13/1993	70.54	70.54	2.46	2.46
4/14/1993	164	70.54	11	2.46
4/15/1993	367	70.54	31	2.46
4/16/1993	378	70.54	32	2.46
4/17/1993	282	70.54	23	2.46
4/18/1993	70	70	1.61	1.52
4/19/1993	328	70	27	1.52
4/20/1993	1040	70	117	1.52
4/21/1993	398	70	13	1.52
4/22/1993	112	70	1.52	1.52
4/23/1993	42.85	26	1.34	1.03
4/24/1993	37.2	26	1.24	1.03
4/25/1993	30.86	26	1.1	1.03
4/26/1993	26	26	1.03	1.03
4/27/1993	26.17	26	1.45	1.03
4/28/1993	200	23.92	14	2.9
4/29/1993	26.32	23.92	2.9	2.9
4/30/1993	23.92	23.92	3.76	2.9
5/1/1993	310	23.92	25	2.9
5/2/1993	89.06	23.92	36	2.9
5/3/1993	2717.08	87.35	513.12	9.23
5/4/1993	161.46	87.35	22.42	9.23
5/5/1993	110.54	87.35	13.44	9.23
5/6/1993	87.35	87.35	9.23	9.23
5/7/1993	378	87.35	32	9.23
5/8/1993	85.78	68.63	6.9	3.23
5/9/1993	73.33	68.63	5.14	3.23
5/10/1993	70.18	68.63	4.28	3.23
5/11/1993	257	68.63	20	3.23
5/12/1993	68.63	68.63	3.23	3.23
5/13/1993	59.11	47.88	2.62	1.75
5/14/1993	59.42	47.88	2.51	1.75
5/15/1993	56.54	47.88	2.28	1.75
5/16/1993	50.59	47.88	1.94	1.75
5/17/1993	47.88	47.88	1.75	1.75
5/18/1993	49.71	40.63	1.73	1.16
5/19/1993	45.85	40.63	1.52	1.16
5/20/1993	44.3	40.63	1.4	1.16
5/21/1993	41.13	40.63	1.24	1.16
5/22/1993	40.63	40.63	1.16	1.16
5/23/1993	55.66	35.18	16	1.01
5/24/1993	215	35.18	15	1.01
5/25/1993	38.51	35.18	1.4	1.01
5/26/1993	35.18	35.18	1.01	1.01
5/27/1993	39.73	35.18	1.33	1.01
5/28/1993	37.13	33.73	1.44	1.44
5/29/1993	34.58	33.73	1.57	1.44
5/30/1993	47.53	33.73	2.52	1.44
5/31/1993	40.5	33.73	2.48	1.44
6/1/1993	33.73	33.73	2.41	1.44
6/2/1993	88	33.62	10	4.3
6/3/1993	118	33.62	13	4.3
6/4/1993	38.05	33.62	4.3	4.3
6/5/1993	37.5	33.62	4.92	4.3
6/6/1993	33.62	33.62	5.15	4.3
6/7/1993	692.1	104.35	225.29	6.89
6/8/1993	561.22	104.35	42.81	6.89
6/9/1993	219.96	104.35	12.61	6.89
6/10/1993	142.51	104.35	8.77	6.89
6/11/1993	104.35	104.35	6.89	6.89
6/12/1993	76.06	61.85	5.39	5.26
6/13/1993	64.91	61.85	5.26	5.26
6/14/1993	168.3	61.85	28.39	5.26
6/15/1993	61.85	61.85	6.07	5.26
6/16/1993	77.05	61.85	6.3	5.26
6/17/1993	910.07	95.08	247.93	12.09
6/18/1993	1975.35	95.08	449.29	12.09
6/19/1993	161.96	95.08	20.06	12.09
6/20/1993	131.7	95.08	16.52	12.09
6/21/1993	95.08	95.08	12.09	12.09
6/22/1993	73.18	66.27	9.43	8.87
6/23/1993	67.81	66.27	8.87	8.87
6/24/1993	70.48	66.27	9.36	8.87
6/25/1993	84.12	66.27	11.34	8.87
6/26/1993	66.27	66.27	9.08	8.87
6/27/1993	68.66	68.66	9.54	9.54
6/28/1993	671.96	68.66	174.61	9.54
6/29/1993	126.73	68.66	17.52	9.54
6/30/1993	4493.65	68.66	1291.36	9.54
7/1/1993	171.34	68.66	26.34	9.54
7/2/1993	160.47	127.95	24.12	18.4
7/3/1993	138.19	127.95	20.32	18.4
7/4/1993	127.95	127.95	18.4	18.4
7/5/1993	2108.75	127.95	400.29	18.4
7/6/1993	1092.51	127.95	129.6	18.4
7/7/1993	228.73	187.23	27.93	24.47
7/8/1993	187.23	187.23	24.47	24.47
7/9/1993	24741.39	187.23	8703.54	24.47
7/10/1993	18308.05	187.23	7145.44	24.47
7/11/1993	5515.91	187.23	1342.56	24.47
7/12/1993	318.57	89.01	47.38	20.92
7/13/1993	214.87	89.01	37.08	20.92
7/14/1993	157.55	89.01	30.02	20.92
7/15/1993	114.3	89.01	24.21	20.92
7/16/1993	89.01	89.01	20.92	20.92
7/17/1993	1666.03	110.98	481.14	12.2
7/18/1993	299.58	110.98	26.99	12.2
7/19/1993	151.41	110.98	16.27	12.2
7/20/1993	119.93	110.98	13.2	12.2
7/21/1993	110.98	110.98	12.2	12.2
7/22/1993	102.53	83.96	11.25	9.14
7/23/1993	97.82	83.96	10.71	9.14
7/24/1993	94.6	83.96	10.34	9.14
7/25/1993	110.24	83.96	12.03	9.14
7/26/1993	83.96	83.96	9.14	9.14
7/27/1993	86.44	66.39	9.4	7.18
7/28/1993	84.93	66.39	9.21	7.18
7/29/1993	71.67	66.39	7.76	7.18
7/30/1993	66.39	66.39	7.18	7.18
7/31/1993	229	66.39	45	7.18
8/1/1993	179	61.49	37	6.46
8/2/1993	62.41	61.49	6.7	6.46
8/3/1993	61.73	61.49	6.56	6.46
8/4/1993	61.49	61.49	6.46	6.46
8/5/1993	65.65	61.49	6.82	6.46
8/6/1993	154	71.38	32	7.26
8/7/1993	71.38	71.38	7.26	7.26
8/8/1993	72.54	71.38	7.29	7.26
8/9/1993	131	71.38	28	7.26
8/10/1993	85.92	71.38	8.45	7.26
8/11/1993	80.39	80.39	7.81	7.81
8/12/1993	87.53	80.39	8.41	7.81
8/13/1993	85.86	80.39	8.16	7.81
8/14/1993	468.86	80.39	96.13	7.81
8/15/1993	1043.67	80.39	191.99	7.81
8/16/1993	144.44	87.14	16.36	8.84
8/17/1993	87.14	87.14	8.84	8.84
8/18/1993	1059.37	87.14	197.49	8.84
8/19/1993	265.51	87.14	34.65	8.84
8/20/1993	138.67	87.14	12.99	8.84
8/21/1993	125.36	105.5	11.71	9.73
8/22/1993	127.41	105.5	11.86	9.73
8/23/1993	270	105.5	52	9.73
8/24/1993	118.55	105.5	10.97	9.73
8/25/1993	105.5	105.5	9.73	9.73
8/26/1993	101.5	91.55	9.33	8.36
8/27/1993	96.7	91.55	8.86	8.36
8/28/1993	91.55	91.55	8.36	8.36
8/29/1993	262	91.55	50	8.36
8/30/1993	108.11	91.55	9.81	8.36
8/31/1993	93.6	82.8	8.48	7.5
9/1/1993	86.33	82.8	7.82	7.5
9/2/1993	90.05	82.8	8.16	7.5
9/3/1993	87.1	82.8	7.89	7.5
9/4/1993	82.8	82.8	7.5	7.5
9/5/1993	83.76	80.39	7.59	7.29
9/6/1993	83.76	80.39	7.59	7.29
9/7/1993	80.39	80.39	7.29	7.29
9/8/1993	84.98	80.39	7.7	7.29
9/9/1993	84.28	80.39	7.64	7.29
9/10/1993	79.21	77.48	7.18	7.02
9/11/1993	77.48	77.48	7.02	7.02
9/12/1993	82.06	77.48	7.44	7.02
9/13/1993	95.61	77.48	21	7.02
9/14/1993	148	77.48	31	7.02
9/15/1993	88.96	77.67	8.06	7.04
9/16/1993	81.65	77.67	7.4	7.04
9/17/1993	80.99	77.67	7.34	7.04
9/18/1993	77.67	77.67	7.04	7.04
9/19/1993	81.83	77.67	7.42	7.04
9/20/1993	91	73.35	8.25	6.65
9/21/1993	87.27	73.35	7.91	6.65
9/22/1993	83.69	73.35	7.58	6.65
9/23/1993	78.28	73.35	7.09	6.65
9/24/1993	73.35	73.35	6.65	6.65
9/25/1993	81.58	68.53	15	6.21
9/26/1993	89.46	68.53	19	6.21
9/27/1993	80.78	68.53	7.32	6.21
9/28/1993	74.19	68.53	6.72	6.21
9/29/1993	68.53	68.53	6.21	6.21
9/30/1993	68.95	40.14	6.25	1.35
10/1/1993	51.45	40.14	1.86	1.35
10/2/1993	44.42	40.14	1.57	1.35
10/3/1993	42.49	40.14	1.47	1.35
10/4/1993	40.14	40.14	1.35	1.35
10/5/1993	35.7	32.07	1.18	0.98
10/6/1993	39.42	32.07	1.27	0.98
10/7/1993	34.68	32.07	1.09	0.98
10/8/1993	32.07	32.07	0.98	0.98
10/9/1993	35.9	32.07	1.07	0.98
10/10/1993	27.59	24.34	0.81	0.81
10/11/1993	26.16	24.34	0.83	0.81
10/12/1993	25.64	24.34	0.89	0.81
10/13/1993	24.34	24.34	0.92	0.81
10/14/1993	25.08	24.34	1.04	0.81
10/15/1993	25.75	21.93	1.16	1.16
10/16/1993	26.97	21.93	1.33	1.16
10/17/1993	23.87	21.93	1.28	1.16
10/18/1993	22.42	21.93	1.32	1.16
10/19/1993	21.93	21.93	1.41	1.16
10/20/1993	21.64	18.97	1.51	1.51
10/21/1993	21.91	18.97	1.67	1.51
10/22/1993	19	18.97	1.59	1.51
10/23/1993	19.35	18.97	1.76	1.51
10/24/1993	18.97	18.97	1.86	1.51
10/25/1993	18.67	15.91	1.79	1.28
10/26/1993	17.85	15.91	1.64	1.28
10/27/1993	17.02	15.91	1.5	1.28
10/28/1993	17.42	15.91	1.46	1.28
10/29/1993	15.91	15.91	1.28	1.28
10/30/1993	14.73	14.14	1.13	0.92
10/31/1993	14.34	14.14	1.06	0.92
11/1/1993	14.14	14.14	1	0.92
11/2/1993	14.19	14.14	0.96	0.92
11/3/1993	14.27	14.14	0.92	0.92
11/4/1993	14.83	13.4	0.95	0.84
11/5/1993	14.49	13.4	0.92	0.84
11/6/1993	13.4	13.4	0.85	0.84
11/7/1993	13.46	13.4	0.84	0.84
11/8/1993	14.11	13.4	0.88	0.84
11/9/1993	13.85	13.85	0.86	0.86
11/10/1993	14.17	13.85	0.87	0.86
11/11/1993	14.69	13.85	0.9	0.86
11/12/1993	14.89	13.85	0.9	0.86
11/13/1993	17.63	13.85	1.06	0.86
11/14/1993	15.05	14.54	0.9	0.85
11/15/1993	15.3	14.54	0.91	0.85
11/16/1993	14.73	14.54	0.87	0.85
11/17/1993	14.78	14.54	0.87	0.85
11/18/1993	14.54	14.54	0.85	0.85
11/19/1993	15.1	13.88	0.87	0.8
11/20/1993	13.88	13.88	0.8	0.8
11/21/1993	14.9	13.88	0.85	0.8
11/22/1993	14.45	13.88	0.82	0.8
11/23/1993	14.66	13.88	0.83	0.8
11/24/1993	14.61	14.61	0.84	0.84
11/25/1993	16.55	14.61	0.97	0.84
11/26/1993	16.51	14.61	0.98	0.84
11/27/1993	14.66	14.61	0.89	0.84
11/28/1993	14.77	14.61	0.92	0.84
11/29/1993	14.16	13.19	0.9	0.85
11/30/1993	13.19	13.19	0.85	0.85
12/1/1993	13.78	13.19	0.91	0.85
12/2/1993	15.08	13.19	1.02	0.85
12/3/1993	14.4	13.19	0.99	0.85
12/4/1993	15.34	14.56	1.07	1.05
12/5/1993	15.53	14.56	1.09	1.05
12/6/1993	16.21	14.56	1.15	1.05
12/7/1993	14.56	14.56	1.05	1.05
12/8/1993	14.86	14.56	1.08	1.05
12/9/1993	14.93	12.98	1.1	0.98
12/10/1993	14.73	12.98	1.1	0.98
12/11/1993	12.98	12.98	0.98	0.98
12/12/1993	13.46	12.98	1.03	0.98
12/13/1993	13.94	12.98	1.08	0.98
12/14/1993	14.83	13.71	1.16	1.1
12/15/1993	14.79	13.71	1.17	1.1
12/16/1993	13.71	13.71	1.1	1.1
12/17/1993	14.84	13.71	1.2	1.1
12/18/1993	15	13.71	1.23	1.1
12/19/1993	14.13	12.53	1.17	1.09
12/20/1993	14.07	12.53	1.18	1.09
12/21/1993	13.18	12.53	1.12	1.09
12/22/1993	13.14	12.53	1.13	1.09
12/23/1993	12.53	12.53	1.09	1.09
12/24/1993	12.1	10.8	1.06	1
12/25/1993	11.66	10.8	1.04	1
12/26/1993	11.66	10.8	1.05	1
12/27/1993	11.66	10.8	1.06	1
12/28/1993	10.8	10.8	1	1
12/29/1993	10.8	10.8	1.01	1.01
12/30/1993	10.8	10.8	1.02	1.01
12/31/1993	11.23	10.8	1.07	1.01
1/1/1994	12.1	10.8	1.17	1.01
1/2/1994	12.1	10.8	1.18	1.01
1/3/1994	11.66	10.86	1.15	1.06
1/4/1994	11.24	10.86	1.12	1.06
1/5/1994	10.86	10.86	1.07	1.06
1/6/1994	10.92	10.86	1.07	1.06
1/7/1994	10.98	10.86	1.06	1.06
1/8/1994	11.03	11.03	1.05	1.05
1/9/1994	11.98	11.03	1.13	1.05
1/10/1994	12.49	11.03	1.17	1.05
1/11/1994	12.56	11.03	1.16	1.05
1/12/1994	12.18	11.03	1.11	1.05
1/13/1994	11.33	10.08	1.02	0.88
1/14/1994	10.94	10.08	0.98	0.88
1/15/1994	10.08	10.08	0.89	0.88
1/16/1994	10.14	10.08	0.88	0.88
1/17/1994	10.19	10.08	0.88	0.88
1/18/1994	10.24	10.24	0.87	0.86
1/19/1994	10.3	10.24	0.87	0.86
1/20/1994	10.35	10.24	0.86	0.86
1/21/1994	10.41	10.24	0.86	0.86
1/22/1994	10.94	10.24	0.89	0.86
1/23/1994	11	11	0.89	0.87
1/24/1994	11.06	11	0.88	0.87
1/25/1994	11.12	11	0.87	0.87
1/26/1994	11.16	11	0.87	0.87
1/27/1994	11.11	11	0.88	0.87
1/28/1994	11.05	10.32	0.88	0.86
1/29/1994	10.98	10.32	0.89	0.86
1/30/1994	10.92	10.32	0.89	0.86
1/31/1994	10.38	10.32	0.86	0.86
2/1/1994	10.32	10.32	0.87	0.86
2/2/1994	10.26	10.02	0.87	0.87
2/3/1994	10.2	10.02	0.88	0.87
2/4/1994	10.14	10.02	0.88	0.87
2/5/1994	10.08	10.02	0.89	0.87
2/6/1994	10.02	10.02	0.89	0.87
2/7/1994	9.96	9.29	0.9	0.88
2/8/1994	9.9	9.29	0.91	0.88
2/9/1994	9.85	9.29	0.91	0.88
2/10/1994	9.34	9.29	0.88	0.88
2/11/1994	9.29	9.29	0.88	0.88
2/12/1994	9.67	9.56	0.93	0.93
2/13/1994	9.62	9.56	0.94	0.93
2/14/1994	9.56	9.56	0.94	0.93
2/15/1994	9.94	9.56	0.99	0.93
2/16/1994	10.37	9.56	1.04	0.93
2/17/1994	10.8	10.8	1.08	1.08
2/18/1994	14.94	10.8	1.56	1.08
2/19/1994	13230.15	10.8	4159.86	1.08
